uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,processingDate,etOHChangeDate,identifiedDate,sampleID,subsampleID,sampleType,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,individualCount,identificationReferences,identifiedBy,recordedBy,remarks
"22b8b930-34b6-4490-8186-3215c05d473f","SCBI_003.basePlot.bet","D02","SCBI","SCBI_003","W","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_003.W.20160510","YQnsugPXdU0HZdSe2DMwOMQJwGBJgy5X48KZ3M35qzM=","carabid","SPHSTE2","Sphaeroderus stenostomus stenostomus","subspecies",,"Weber",,1,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"fad0e6f7-22ae-4d5d-a39a-537a2bc9f410","SCBI_002.basePlot.bet","D02","SCBI","SCBI_002","E","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_002.E.20160510","NTl2q/XFbjyoJCSKKyH8tcAwqmWYHxzzAh6eyGuRXd4=","carabid","CHLAES","Chlaenius aestivus","species",,"Say",,7,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"0d5bc6b4-ae46-4f11-9826-e6352f82bbeb","SCBI_002.basePlot.bet","D02","SCBI","SCBI_002","W","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_002.W.20160510","NTl2q/XFbjxtmPpRF5JbEaSrvSSdt/E8B1KXQnGxhfc=","carabid","CHLAES","Chlaenius aestivus","species",,"Say",,4,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"7510aade-99fd-4167-a937-c8e06c73e723","SCBI_006.basePlot.bet","D02","SCBI","SCBI_006","N","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_006.N.20160510","2wNT0Wyw2875TyQhETP35PS7hmoi8/CGhUFRJyGXWl0=","carabid","SCASUB2","Scarites subterraneus","species",,"Fabricius",,1,"Genus Scarites - Bug Guide. http://bugguide.net/node/view/2990.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"f205b898-f2d5-4527-8cab-bace7f3acdf8","SCBI_006.basePlot.bet","D02","SCBI","SCBI_006","W","2016-04-26","2016-05-10","2016-07-19","2016-07-19","2016-07-19","SCBI_006.W.20160510","2wNT0Wyw287NPoGaw2V4AEZrha6D/+tRGqSnsaqdnAg=","carabid","AMAIMP","Amara impuncticollis","species","cf. species","Say",,1,"Hieke, F. 1999. The Amara of the subgenus Reductocelia Lafer, 1989 (Coleoptera Carabidae Zabrini). Pages 333-362 in A. Zamotajlov and R. Sciaky, editors. Advances in Carabidology. MUISO Publishers.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"1e22fecc-845f-497f-b92e-122c7f147a37","SCBI_006.basePlot.bet","D02","SCBI","SCBI_006","E","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_006.E.20160510","2wNT0Wyw284cn5ygCsfFq9lrOQ9PKZZbCX0ngfd0+uY=","carabid","CYCFUR","Cyclotrachelus furtivus","species",,"LeConte",,1,"Freitag, R. 1969. A revision of the species of the genus Evarthrus LeConte. Quaestiones Entomologicae 5:89-212.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"b42c2f6d-9d32-424e-92b7-78cffa8cfd4c","SCBI_006.basePlot.bet","D02","SCBI","SCBI_006","W","2016-04-26","2016-05-10","2016-07-19","2016-07-19","2016-07-19","SCBI_006.W.20160510","2wNT0Wyw287NPoGaw2V4ANfAtkfzWmdsb1m8L70UPmI=","carabid","SCASUB2","Scarites subterraneus","species",,"Fabricius",,1,"Genus Scarites - Bug Guide. http://bugguide.net/node/view/2990.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"1de35458-3b46-4c8c-a817-31d5f3e4bd32","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","S","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.S.20160510","BDl2KAs5Zr3ZSpxXmmJRzg9Jx1UVqNcnEvTJwh38Z+k=","carabid","SPHSTE2","Sphaeroderus stenostomus stenostomus","subspecies",,"Weber",,2,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"e5fa06ae-89f4-4c56-acac-3a8840c93f3f","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","S","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.S.20160510","BDl2KAs5Zr3ZSpxXmmJRzkDOhKm73V0Zrd/jFyoV/3o=","carabid","DICELO","Dicaelus elongatus","species",,"Bonelli",,1,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"60c0fda3-9cf1-4667-8cb2-6a9f5636e5e2","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","E","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.E.20160510","BDl2KAs5Zr1j9VvDjbLcqdo0AzM1MrT7lqK1SlYRnVs=","carabid","ANINIG1","Anisodactylus nigerrimus","species",,"Dejean",,2,"Bousquet, Y. 2010b. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"dc421c85-e5d6-4396-8a42-5a9a2dd5605f","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","N","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.N.20160510","BDl2KAs5Zr0fn/nHolfnFpV7/XwwdcS5rN6Uo21W8Ss=","carabid","CHLAES","Chlaenius aestivus","species",,"Say",,7,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"975087f2-77e2-48d1-b64a-d3e9ffbb6339","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","E","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.E.20160510","BDl2KAs5Zr1j9VvDjbLcqXB7XlWXK3TdOCaS6stbh2M=","carabid","CHLAES","Chlaenius aestivus","species",,"Say",,6,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"436fe8a0-4e3f-4c17-b2ce-2535824d56df","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","S","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.S.20160510","BDl2KAs5Zr3ZSpxXmmJRziETPQzXTLLFajfYKaG+u8w=","carabid","PTEMUT2","Pterostichus mutus","species",,"Say",,1,"Bousquet, Y. 2010b. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"d1c57cae-c4f0-4553-8e25-231dcdff2a66","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","S","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.S.20160510","BDl2KAs5Zr3ZSpxXmmJRziVS+WWW1C9b+9C+G6TsBSo=","carabid","CHLAES","Chlaenius aestivus","species",,"Say",,5,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"69e865b9-0adc-4263-88ad-7e767d56b9f7","SCBI_008.basePlot.bet","D02","SCBI","SCBI_008","W","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_008.W.20160510","BDl2KAs5Zr37qk81DaI3uEa2s+1F3hXRPxb5zmdF4IA=","carabid","CHLAES","Chlaenius aestivus","species",,"Say",,3,"Ciegler, J. C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson, S. Clemson University.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
"1497c363-952e-4b4a-b8c0-d8cc8e6f3245","SCBI_012.basePlot.bet","D02","SCBI","SCBI_012","W","2016-04-26","2016-05-10","2016-05-11","2016-07-19","2016-07-19","SCBI_012.W.20160510","XK58HfsRWvfV3LAbZQuLgt/ByOBilR731/6j27h+wnQ=","carabid","SCASUB2","Scarites subterraneus","species",,"Fabricius",,1,"Genus Scarites - Bug Guide. http://bugguide.net/node/view/2990.","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP","wYCqaZcA+7tKZqVSOMaNBCcRKvQIOBzP",
