uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,individualID,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,identificationQualifier,sex,morphospeciesID,identificationReferences,identifiedBy,laboratoryName,identificationRemarks,sampleCondition,dnaBarcoded,geneticSampleID,remarks
"5ce713d1-6548-4713-a39a-2f04fdf7d5c5","JERC_003.basePlot.bet","D03","JERC","JERC_003","2015-04-09","2015-04-23","2016-10-03","NEON.BET.D03.000580","CYCLAE","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Pterostichini","Cyclotrachelus","Cyclotrachelus","laevipennis",,"Cyclotrachelus laevipennis","LeConte","species",,"M",,"Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera, Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
"4e00b8d0-d184-41fb-b734-50d033ea537d","JERC_001.basePlot.bet","D03","JERC","JERC_001","2015-04-09","2015-04-23","2016-10-04","NEON.BET.D03.000747","TETINT","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Cyclosomini","Tetragonoderus","Crossonychus","intersectus",,"Tetragonoderus intersectus","Germar","species",,"M",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
"3e030282-3a2b-4bc6-a6c4-d6a846838ac8","JERC_007.basePlot.bet","D03","JERC","JERC_007","2015-04-09","2015-04-23","2016-10-12","NEON.BET.D03.000585","AGOCON","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Agonoleptus",,"conjunctus",,"Agonoleptus conjunctus","Say","species",,"M",,"Bousquet, Y., and P. W. Messer. 2010. Redescription of Stenolophus thoracicus Casey (Coleoptera, Carabidae, Harpalini), a valid species. ZooKeys 53:25-31.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
"0b11d01d-c3c4-4532-8e3a-efe5b4736640","JERC_008.basePlot.bet","D03","JERC","JERC_008","2015-04-09","2015-04-23","2016-10-03","NEON.BET.D03.000583","CYCOVU","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Pterostichini","Cyclotrachelus","Cyclotrachelus","ovulum",,"Cyclotrachelus ovulum","Chaudoir","species",,"F",,"Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera, Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
"db624682-a4f2-4572-a8e0-dd922add72db","JERC_001.basePlot.bet","D03","JERC","JERC_001","2015-04-09","2015-04-23","2016-10-28","NEON.BET.D03.000577","SELELL","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Celiamorphus","ellipticus",,"Selenophorus ellipticus","Dejean","species","cf. species","F",,,"Robert L. Davidson","Carnegie Museum of Invertebrate Zoology","Subgenus a mess in southeast; at least 6 unresolved available names; dissection of males shows several species, but which name goes with which, and external separation difficult.","No known compromise","N",,
"e20a7d88-7351-4e2e-b021-ab888fdea8f4","JERC_001.basePlot.bet","D03","JERC","JERC_001","2015-04-09","2015-04-23","2016-10-10","NEON.BET.D03.000575","CALOPA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Sphodrini","Calathus","Neocalathus","opaculus",,"Calathus opaculus","LeConte","species",,"M",,"Ball, G. E., and J. Negre. 1972. The taxonomy of the Nearctic species of the genus Calathus Bonelli (Coleoptera: Carabidae: Agonini). Transactions of the American Entomological Society 98:413-533.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
"f0d1e5f5-c721-4d26-936c-e8427ef3d784","JERC_001.basePlot.bet","D03","JERC","JERC_001","2015-04-09","2015-04-23","2016-10-10","NEON.BET.D03.000574","CALOPA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Sphodrini","Calathus","Neocalathus","opaculus",,"Calathus opaculus","LeConte","species",,"M",,"Ball, G. E., and J. Negre. 1972. The taxonomy of the Nearctic species of the genus Calathus Bonelli (Coleoptera: Carabidae: Agonini). Transactions of the American Entomological Society 98:413-533.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
"7b81c72f-e75c-4306-8740-8d820a190b3e","JERC_001.basePlot.bet","D03","JERC","JERC_001","2015-04-09","2015-04-23","2016-10-03","NEON.BET.D03.000576","CYCOVU","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Pterostichini","Cyclotrachelus","Cyclotrachelus","ovulum",,"Cyclotrachelus ovulum","Chaudoir","species",,"F",,"Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera, Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
"78ae3ef1-725e-4339-a7a3-4f4c708de49f","JERC_001.basePlot.bet","D03","JERC","JERC_001","2015-04-09","2015-04-23","2016-10-28","NEON.BET.D03.000578","SELELL","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Celiamorphus","ellipticus",,"Selenophorus ellipticus","Dejean","species","cf. species","M",,,"Robert L. Davidson","Carnegie Museum of Invertebrate Zoology","Subgenus a mess in southeast; at least 6 unresolved available names; dissection of males shows several species, but which name goes with which, and external separation difficult.","No known compromise","N",,
"940749ba-4085-4e1d-8b7e-64d9a61eafba","JERC_003.basePlot.bet","D03","JERC","JERC_003","2015-04-09","2015-04-23","2016-10-03","NEON.BET.D03.000579","CYCLAE","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Pterostichini","Cyclotrachelus","Cyclotrachelus","laevipennis",,"Cyclotrachelus laevipennis","LeConte","species",,"F",,"Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera, Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Robert L. Davidson","Carnegie Museum of Invertebrate Zoology",,"No known compromise","N",,
