uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,processingDate,identifiedDate,subsampleID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,totalLength,identifiedBy,recordedBy,remarks
"2ac1b515-6f64-43f6-b6a0-cd710095a2c5","JERC_003.basePlot.bet","D03","JERC","JERC_003","E","2015-04-09","2015-04-23","2015-10-09","2015-07-20","9IO0159G1yjG5d6KA3En5N7EQIJuxExbx3ITnt9+r2U=","NEON.BET.D03.000580","CYCLAE","Cyclotrachelus laevipennis","species","cf. species","LeConte",,"Other",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"ef287ba5-f8dc-44e3-8a2d-fc3b3c2978d2","JERC_001.basePlot.bet","D03","JERC","JERC_001","E","2015-04-09","2015-04-23","2015-10-09","2015-06-01","ArvEgVyhbJclGce9BJeiSIzgiVcb+MNZqPe2HQACAfM=","NEON.BET.D03.000577","SELELL","Selenophorus ellipticus","species",,"Dejean",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"40b70167-dd97-4a9f-b005-9a6bf574bf74","JERC_001.basePlot.bet","D03","JERC","JERC_001","W","2015-04-09","2015-04-23","2015-10-09","2015-07-20","ArvEgVyhbJe/enzg66XkhN50gG7JQK10yQjQ01JJVpY=","NEON.BET.D03.000576","CYCOVU","Cyclotrachelus ovulum","species",,"Chaudoir",,"Other",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"070fcaf7-e283-4e68-9f9e-bf1ffc4375c7","JERC_001.basePlot.bet","D03","JERC","JERC_001","N","2015-04-09","2015-04-23","2015-10-27","2015-05-04","ArvEgVyhbJdjFIFRDoBpvvr/FuQVUz9FF2JJvK57VPI=","NEON.BET.D03.000747","TETINT","Tetragonoderus intersectus","species",,"Germar",,"Teaching collection",,"w/KL6MXJXvQQsLRcmywlukzOyoInucvI","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",
"83297f10-1bd1-43a7-9124-73700ec9243e","JERC_001.basePlot.bet","D03","JERC","JERC_001","N","2015-04-09","2015-04-23","2015-10-09","2015-05-08","ArvEgVyhbJdjFIFRDoBpvvFQR6B3u6ld+ZohVCRdt2I=","NEON.BET.D03.000575","CALOPA","Calathus opaculus","species",,"LeConte",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"ad08d70a-1d61-4781-8541-07cbc1e25d87","JERC_008.basePlot.bet","D03","JERC","JERC_008","N","2015-04-09","2015-04-23","2015-10-15","2015-07-20","S3j2Rzo+HUm4qiMG//HAljHCD4ehlUVpxQyliAF3e58=","NEON.BET.D03.000583","CYCOVU","Cyclotrachelus ovulum","species",,"Chaudoir",,"Other",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",
"9a8553a0-1d82-4dd0-9b1b-cd9520ecb62a","JERC_001.basePlot.bet","D03","JERC","JERC_001","N","2015-04-09","2015-04-23","2015-10-09","2015-05-08","ArvEgVyhbJdjFIFRDoBpvvFQR6B3u6ld+ZohVCRdt2I=","NEON.BET.D03.000574","CALOPA","Calathus opaculus","species",,"LeConte",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"f5b70b32-665a-41c3-9436-0a61b83630e0","JERC_007.basePlot.bet","D03","JERC","JERC_007","N","2015-04-09","2015-04-23","2015-10-15","2015-10-16","a/HTBHkllcNat4Nm3Eg/3Kv8Rt+A/C2u46kNtocJhoo=","NEON.BET.D03.000585","ACUTES","Acupalpus testaceus","species","cf. species","Dejean",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",
"594f2280-0ff7-4d89-8d8f-07def5fc1f09","JERC_001.basePlot.bet","D03","JERC","JERC_001","E","2015-04-09","2015-04-23","2015-10-09","2015-06-01","ArvEgVyhbJclGce9BJeiSIzgiVcb+MNZqPe2HQACAfM=","NEON.BET.D03.000578","SELELL","Selenophorus ellipticus","species",,"Dejean",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"6f4d17d9-4701-4aa8-a06e-6f12fbf0f798","JERC_003.basePlot.bet","D03","JERC","JERC_003","E","2015-04-09","2015-04-23","2015-10-09","2015-07-20","9IO0159G1yjG5d6KA3En5N7EQIJuxExbx3ITnt9+r2U=","NEON.BET.D03.000579","CYCLAE","Cyclotrachelus laevipennis","species","cf. species","LeConte",,"Other",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
