uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,processingDate,identifiedDate,subsampleID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,totalLength,identifiedBy,recordedBy,remarks
"5f313635-5e4c-4820-b39c-8e638d287ee6","OAES_003.basePlot.bet","D11","OAES","OAES_003","E","2015-04-14","2015-04-28","2015-10-08","2015-12-31","JY1K16SHr/zEfsjUb84kZs8T2pW36BqO7U0neLysbKc=","NEON.BET.D11.000027","SELPED","Selenophorus pedicularius","species","cf. species","Dejean",,"Horn, G. H. 1883. Synopsis of the species of the tribe Lebiini. Transactions of the American Entomological Society and Proceedings of the Entomological Section of the Academy of Natural Sciences 10:126-164.",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","K015xPfLfah4eO1uZLmE3FLLe6b3pcen",
"189df2c3-d07f-4a24-b5b1-0509da05c72b","OAES_001.basePlot.bet","D11","OAES","OAES_001","W","2015-04-14","2015-04-28","2015-10-06","2015-12-03","Yz+fJngcyZ8fd2lSWvlreIu0IXi7lAoWwsVErxlUKRQ=","NEON.BET.D11.000012","PASCAL","Pasimachus californicus","species",,"Chaudoir",,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK",
"10abcc30-e124-4b50-be7a-db0d92653ea9","OAES_003.basePlot.bet","D11","OAES","OAES_003","E","2015-04-14","2015-04-28","2015-10-08","2015-12-15","JY1K16SHr/zEfsjUb84kZuiwFHakydctltoV7zVaOJE=","NEON.BET.D11.000025","BEMRAP","Bembidion rapidum","species","cf. species","LeConte",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","K015xPfLfah4eO1uZLmE3FLLe6b3pcen",
"b2becabe-5183-4b03-85df-74641a6d0f95","OAES_003.basePlot.bet","D11","OAES","OAES_003","E","2015-04-14","2015-04-28","2015-10-08","2015-12-31","JY1K16SHr/zEfsjUb84kZs8T2pW36BqO7U0neLysbKc=","NEON.BET.D11.000026","SELPED","Selenophorus pedicularius","species","cf. species","Dejean",,"Horn, G. H. 1883. Synopsis of the species of the tribe Lebiini. Transactions of the American Entomological Society and Proceedings of the Entomological Section of the Academy of Natural Sciences 10:126-164.",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","K015xPfLfah4eO1uZLmE3FLLe6b3pcen",
"a78b9546-ed3f-40cb-bce8-473da017f7df","OAES_004.basePlot.bet","D11","OAES","OAES_004","E","2015-04-14","2015-04-28","2015-10-05","2015-11-18","FpFkKsaMuAAmR2voWj6A2PGciIhqt5Xka2qMskxWlr4=","NEON.BET.D11.000004","PASCAL","Pasimachus californicus","species",,"Chaudoir",,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",,"zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK","zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK",
"e7520707-932d-4841-bdf4-6ac8c583f431","OAES_004.basePlot.bet","D11","OAES","OAES_004","E","2015-04-14","2015-04-28","2015-10-05","2015-11-18","FpFkKsaMuAAmR2voWj6A2PGciIhqt5Xka2qMskxWlr4=","NEON.BET.D11.000005","PASCAL","Pasimachus californicus","species",,"Chaudoir",,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",,"zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK","zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK",
"f0ed5e90-b5fe-42a9-9e3d-db66135060a8","OAES_002.basePlot.bet","D11","OAES","OAES_002","E","2015-04-14","2015-04-28","2015-10-05","2015-11-18","DJFzCWJFd2iZPfG0eEimXSLsaFH/SimqNWosZQXuGWc=","NEON.BET.D11.000006","PASELO","Pasimachus elongatus","species",,"LeConte",,"Purrington, F., and C. J. Drake. 2005. A key to adult Nearctic Pasimachus (Pasimachus) Bonelli (Coleoptera: Carabidae: Scaritini), with comments on their functional mouthpart morphology. Entomological News 116:253-262.",,"zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK","zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK",
"fb9b9a23-09e2-41aa-bd7f-3b865f817a94","OAES_002.basePlot.bet","D11","OAES","OAES_002","E","2015-04-14","2015-04-28","2015-10-05","2015-12-16","DJFzCWJFd2iZPfG0eEimXR1QeZElAR/+ObctTaTkr5M=","NEON.BET.D11.000007","AMARUB","Amara rubrica","species","cf. species","Haldeman",,"Other",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","zqzI6VPGJkqKrnUdkEIpiHhaRLZfA7fK",
"7c3dd09b-91f7-41eb-87cb-b03ecba90420","OAES_009.basePlot.bet","D11","OAES","OAES_009","N","2015-04-14","2015-04-28","2015-10-08","2015-12-16","e+s5q3w8y7N0DA6Xh0DAyy0qLiKDq4hYJZ/PDR1gr/Q=","NEON.BET.D11.000030","AMARUB","Amara rubrica","species","cf. species","Haldeman",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","K015xPfLfah4eO1uZLmE3FLLe6b3pcen",
"b6a09569-a828-41b7-9729-7eff29238f21","OAES_005.basePlot.bet","D11","OAES","OAES_005","N","2015-04-14","2015-04-28","2015-10-08","2015-12-31","oszmWJzaoIuaqeEDME44ykHE3QqLXUrzGV7P5Ot6KP0=","NEON.BET.D11.000022","SELPED","Selenophorus pedicularius","species","cf. species","Dejean",,"Horn, G. H. 1883. Synopsis of the species of the tribe Lebiini. Transactions of the American Entomological Society and Proceedings of the Entomological Section of the Academy of Natural Sciences 10:126-164.",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","K015xPfLfah4eO1uZLmE3FLLe6b3pcen",
"046490e1-7927-4377-8335-1220b1075633","OAES_005.basePlot.bet","D11","OAES","OAES_005","N","2015-04-14","2015-04-28","2015-10-08","2015-12-31","oszmWJzaoIuaqeEDME44ykHE3QqLXUrzGV7P5Ot6KP0=","NEON.BET.D11.000023","SELPED","Selenophorus pedicularius","species","cf. species","Dejean",,"Horn, G. H. 1883. Synopsis of the species of the tribe Lebiini. Transactions of the American Entomological Society and Proceedings of the Entomological Section of the Academy of Natural Sciences 10:126-164.",,"K015xPfLfah4eO1uZLmE3FLLe6b3pcen","K015xPfLfah4eO1uZLmE3FLLe6b3pcen",
