uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,processingDate,subsampleIDList,archiveVialID,scientificName,recordedBy,remarks
"08a34645-b833-4157-91a7-ca4af0b55fd8","OSBS_003.basePlot.bet","D03","OSBS","OSBS_003","2015-05-28","2015-06-11","2015-08-03","6IhldZNozXNXk42c0SZ1rgI5P6eDfyWXv2UxgG6hh+93APnoilZ9v96lTzRvpipjjgnNK91xtPZpXEt7JitRCSnRLgd8BCGdJtEHX7FIgdoiCgBPeBn3cwOtVgdO7+jCStbFSNY/6I0=","6IhldZNozXM+vDaPCmEE1Kq8vwTBUfS1",,,
"19253457-5d34-424f-ac1e-e14cbc38bf1a","OSBS_002.basePlot.bet","D03","OSBS","OSBS_002","2015-05-28","2015-06-11","2015-08-03","eBaJt3JMmOMVj6jlXmXMIkmJcJfC6pyqNHNGBNnq2tByRk/VASUZE7FkHjZu+1eqm9ManK6+KH4WbXkA3Ah5qc/4Q4tVV2Z2OcSE26RMBFQVLkC6GXj//p7dqn+fSATq4dEJIcigxZ4=","eBaJt3JMmOOynY+WOA9abBJx7OUczI0t",,,
"ad3f7d72-c11d-4a85-a95e-7ba7f2cbef2f","OSBS_005.basePlot.bet","D03","OSBS","OSBS_005","2015-05-28","2015-06-11","2015-08-07","Ic3+d2cIO5NGAosW7q3g3a4qIGNsjeKsRsLkLrELyKPa7C55MNC/nke1cvkJkbJOobZuOEhgu3r+rydbw3cwZxHb2jyGQ5eKQl0vhKjRVzz8qJHLH4P8GPmo1IAmggGE0wDJOp8QARQ=","Ic3+d2cIO5OewYIyyBc6/NZkDBuRuMaR",,,
"c94eb430-9ae7-4561-b629-e5c13a45ce31","OSBS_007.basePlot.bet","D03","OSBS","OSBS_007","2015-05-28","2015-06-11","2015-08-03","GG9Q6Sepi5k939QK3L8AMl8vgSGl7+T1jdg2dFnKgnqflWU3x+hg+WcVUMvdT8NxvMkKqkyYoVilMYJ5EZ/c1211IDGcmSzr2yIySBokpr2w7zLkSghvdEPEsc5dPskgAxLuZ4HSPxw=","GG9Q6Sepi5kUHrGwGx6WH8mRnfPc2mU1",,,
"fbdc47f5-ff03-4a0f-b732-0715c30dd36a","OSBS_001.basePlot.bet","D03","OSBS","OSBS_001","2015-05-28","2015-06-11","2015-06-24","tAZPllg5btSZ98NmxEE3IKwRSvNfhwYfwbisOuvb/l2GKOmVyfX3Td7Nv2ahT8Xa7uZO2/B02aFH/10SJlwCezh+tBDhV41r5JAKnk3fMpiAJB+KxnlOX8a/RkMlV4l0p97GpD4jrm0=","tAZPllg5btTZ9gR4wMt6P/qxOAIvkoes",,,
"58301243-ab70-4e04-a9e4-48ce4b0f1f4b","OSBS_006.basePlot.bet","D03","OSBS","OSBS_006","2015-05-28","2015-06-11","2015-07-02","s+mA6/5XhU6KA8LOGUe3Fvbdk6yvcTDUqd2mRAitAPaP/uJBZLAaieKx98EitFVScXRCYor2LZ928Ra6QrGGibVGaWKSbkES7bu+sHWhoLHnFtFb4yC7A0mCSYepBzWPMQeSwjQRSPs=","s+mA6/5XhU7oNRgM1zP2kNiKFqoIsEQr",,,
"7eff6a5a-7bff-422d-a0ef-39dffe4d6353","OSBS_008.basePlot.bet","D03","OSBS","OSBS_008","2015-05-28","2015-06-11","2015-08-17","kDyjQwK8kfqBywhJEF8Y5825NciejhgF8Evp26Vm0i6B9xU1Y//ocDEoz5w1ZPPwU4+m6RlcRtauI+9KQgyti0JaOMFIBBux6p/7bi2SkeffUpy83Bt60N5XxxizDVf446mt/DTz8fs=","kDyjQwK8kfr0jhqBPlO8m0wOeuyygiA3",,,
"c3fab447-e5c1-4cae-808d-4d941a67c035","OSBS_022.basePlot.bet","D03","OSBS","OSBS_022","2015-05-28","2015-06-11","2015-09-03","M5jd5p7S+phiTmLQ98tsj6jFK91E6GSgHbzHfjP63KX2sEmGdfOW0giQx/9nQfsvB6nLVxZicQPPvtoGlLmklryvoU+443h/zvjJpXHOGDqNR5HPBV8jV9cpdolk4Qyo3FgqsfLh0k8=","M5jd5p7S+pg3PFQ6FSvtRn/BjfZ0jeN4",,,
"bc5f23e8-aad8-4443-9409-af2115ac267e","OSBS_023.basePlot.bet","D03","OSBS","OSBS_023","2015-05-28","2015-06-11","2015-08-07","9ahRxcnzux7s3YdYtrjVkVxXNx9tucI8P7bx7vDxZof9zqqBK4vBZ3dmnb5DuGCxbl9jFKD6tlcNKOafW/6VcxR4TS3wL++K49Amxg9+kTVQDPanYA8Wfpkn0PGJOsVTvtR6Lkb9Bws=","9ahRxcnzux7oRaQRzMPdb0nJPs9+AQtk",,,
"d7cf18bc-8af5-4447-a240-112c3c3fd771","OSBS_004.basePlot.bet","D03","OSBS","OSBS_004","2015-05-28","2015-06-11","2015-06-24","X148jY8iotihHA7OX0Q/n1Gg0a/s4oRbFAWWFJ8G9+ryMxAG8r7TmvkJ0y77+jahDBZo2scv1CCf1zJ+wOrYQ6evugdsvMvVIEgI37ZyqskzHI1/blq5mBIAHS5I+cb4GGvGsAqB9wM=","X148jY8ioth9C7cPyb9dXIV5l8RDum2R",,,
