uid,namedLocation,domainID,siteID,plotID,trapID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,eventID,daysOfTrapping,sampleCollected,sampleID,cupStatus,lidStatus,fluidLevel,samplingProtocolVersion,recordedBy,remarks
"384f5d62-d020-4b07-9cab-ac88d08b499e","OSBS_023.basePlot.bet","D03","OSBS","OSBS_023","S","distributed","emergentHerbaceousWetlands",29.722597,-81.985527,"WGS84",20.1,25.8,0.1,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_023.S.20150709","Disturbed","Disturbed","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"8629441d-fd69-4ca4-8832-06070fc92530","OSBS_003.basePlot.bet","D03","OSBS","OSBS_003","S","distributed","evergreenForest",29.694992,-81.947420,"WGS84",20.1,31.9,0.2,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_003.S.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"90ecbf7f-648a-42ae-ae06-698587acedce","OSBS_008.basePlot.bet","D03","OSBS","OSBS_008","W","distributed","evergreenForest",29.685058,-82.007162,"WGS84",20.1,45.2,0.1,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_008.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"5af961cb-1855-4f9a-9257-ee993c6d0e08","OSBS_004.basePlot.bet","D03","OSBS","OSBS_004","W","distributed","evergreenForest",29.684073,-81.959108,"WGS84",20.2,36.8,0.6,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_004.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"04956227-ddd9-4cc9-a4e7-f5a1dffb087d","OSBS_022.basePlot.bet","D03","OSBS","OSBS_022","W","distributed","emergentHerbaceousWetlands",29.689482,-81.960693,"WGS84",20.1,24.0,0.1,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_022.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX","trap moved 1 m north due to any mound"
"ee8b7b7b-d8ba-4e15-8005-35d237725bae","OSBS_002.basePlot.bet","D03","OSBS","OSBS_002","W","distributed","evergreenForest",29.703860,-81.956817,"WGS84",20.2,31.5,0.2,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_002.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX","Trap was fixed| lid and cup were raised 2 in above ground"
"ff26d26f-8b3e-4fed-9c68-3d7b12b0218f","OSBS_006.basePlot.bet","D03","OSBS","OSBS_006","W","distributed","evergreenForest",29.686609,-81.983000,"WGS84",20.1,33.0,0.1,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_006.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"e1cd3dfc-6ff2-46e2-b1bd-6cb4c3917dc0","OSBS_003.basePlot.bet","D03","OSBS","OSBS_003","W","distributed","evergreenForest",29.694992,-81.947420,"WGS84",20.1,31.9,0.2,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_003.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"1453e853-8c8c-4513-84ac-3b51621a3ed4","OSBS_001.basePlot.bet","D03","OSBS","OSBS_001","W","distributed","woodyWetlands",29.702914,-82.008881,"WGS84",20.1,31.0,0.2,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_001.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"540626f1-2c02-4d61-9f27-122b90ff85d3","OSBS_023.basePlot.bet","D03","OSBS","OSBS_023","W","distributed","emergentHerbaceousWetlands",29.722597,-81.985527,"WGS84",20.1,25.8,0.1,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_023.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"ab9f0c98-cc79-4b23-9fc1-921591c01611","OSBS_005.basePlot.bet","D03","OSBS","OSBS_005","W","distributed","woodyWetlands",29.696569,-82.025578,"WGS84",20.3,30.3,0.6,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_005.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"54b3404c-468c-40d9-b2e7-4a9c3587879e","OSBS_007.basePlot.bet","D03","OSBS","OSBS_007","W","distributed","evergreenForest",29.690276,-81.962572,"WGS84",20.1,34.3,0.1,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_007.W.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"762ed120-6fd4-4378-9109-9a9f5d92359b","OSBS_005.basePlot.bet","D03","OSBS","OSBS_005","E","distributed","woodyWetlands",29.696569,-82.025578,"WGS84",20.3,30.3,0.6,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_005.E.20150709","Ok","Ok","High","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
"d07a6818-6c4e-4e09-a3b9-09a4b52c6172","OSBS_003.basePlot.bet","D03","OSBS","OSBS_003","E","distributed","evergreenForest",29.694992,-81.947420,"WGS84",20.1,31.9,0.2,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_003.E.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX","Trap corrected so adequately flush with ground."
"9d4f1ae1-dceb-4f13-9394-69b6c821cd38","OSBS_023.basePlot.bet","D03","OSBS","OSBS_023","E","distributed","emergentHerbaceousWetlands",29.722597,-81.985527,"WGS84",20.1,25.8,0.1,"2015-06-25","2015-07-09","OSBS.2015.28",14,"Y","OSBS_023.E.20150709","Ok","Ok","Ok","NEON.DOC.014050vG","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",
