uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,processingDate,identifiedDate,subsampleID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,totalLength,identifiedBy,recordedBy,remarks
"4f165d7e-6fe0-4fc4-8057-099d9179aa04","DSNY_003.basePlot.bet","D03","DSNY","DSNY_003","N","2015-06-23","2015-07-07","2015-09-29","2015-08-25","BMkXqiEDyEI9JT49P7EC870caDYvVzhWLfwyL5++Of8=","NEON.BET.D03.000525","SCAOCA","Scarites ocalensis","species","cf. species","Nichols",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"5d9fa763-db78-4fb1-b4bd-8f389a20feb4","DSNY_004.basePlot.bet","D03","DSNY","DSNY_004","W","2015-06-23","2015-07-07","2015-09-29","2015-09-10","x1o6KrZYU4e2wcNxc+5cGGQT2b+jlYcb5wuPMkJu1mE=","NEON.BET.D03.000529","SELELL","Selenophorus ellipticus","species",,"Dejean",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"23fd6d18-366a-4c86-97e3-5f4760eb8241","DSNY_004.basePlot.bet","D03","DSNY","DSNY_004","W","2015-06-23","2015-07-07","2015-09-29","2015-09-10","x1o6KrZYU4e2wcNxc+5cGGQT2b+jlYcb5wuPMkJu1mE=","NEON.BET.D03.000530","SELELL","Selenophorus ellipticus","species",,"Dejean",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"7abe6f25-d07d-4721-9b01-2de8a4c3c9da","DSNY_004.basePlot.bet","D03","DSNY","DSNY_004","W","2015-06-23","2015-07-07","2015-09-29","2015-09-10","x1o6KrZYU4e2wcNxc+5cGGQT2b+jlYcb5wuPMkJu1mE=","NEON.BET.D03.000528","SELELL","Selenophorus ellipticus","species",,"Dejean",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"a42f909f-f594-4cd3-96bd-762f3f08234f","DSNY_003.basePlot.bet","D03","DSNY","DSNY_003","S","2015-06-23","2015-07-07","2015-09-29","2015-08-25","BMkXqiEDyEKEacN7PCpeqFj7r23jocRV/ce1yycr7sU=","NEON.BET.D03.000526","PASSUB1","Pasimachus sublaevis","species",,"Palisot de Beauvois",,"Weed, Aaron. Preliminary key to the Pasimachus (Coleoptera: Carabidae: Scaritini) of Florida. http://www.entnemdept.ufl.edu/choate/pasimachus_florida.pdf",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"e4262301-92c2-4f1e-a9c6-b0a0f183c014","DSNY_004.basePlot.bet","D03","DSNY","DSNY_004","E","2015-06-23","2015-07-07","2015-09-29","2015-09-10","x1o6KrZYU4chcAE3Lc8ree4CEB65eiENo4gT4Uuhsg4=","NEON.BET.D03.000532","ANIMER2","Anisodactylus merula","species","cf. species","Germar",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"a94dbc72-5ed4-42b4-b7bd-90c7ccf2028a","DSNY_016.basePlot.bet","D03","DSNY","DSNY_016","E","2015-06-23","2015-07-07","2015-09-29","2015-08-26","d/dxr9yOJlOTrmG5fbnTuAsDOv9stOYQRWSPsLp/phg=","NEON.BET.D03.000534","ELASP7","Elaphropus sp.","genus",,"Motschulsky",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"0d1a9e9b-a0a2-4cb9-8b3e-0a2506da1e94","DSNY_016.basePlot.bet","D03","DSNY","DSNY_016","E","2015-06-23","2015-07-07","2015-09-29","2015-08-26","d/dxr9yOJlOTrmG5fbnTuAsDOv9stOYQRWSPsLp/phg=","NEON.BET.D03.000535","ELASP7","Elaphropus sp.","genus",,"Motschulsky",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"2ef56d74-156f-4942-aa36-0301eee1608b","DSNY_003.basePlot.bet","D03","DSNY","DSNY_003","W","2015-06-23","2015-07-07","2015-09-29","2015-08-25","BMkXqiEDyEKTB9WzKGcqsnyCE9NSuvKEGMYRqMOxoME=","NEON.BET.D03.000527","TETVIR","Tetracha virginica","species",,"Linnaeus",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
"294c75ba-3542-4e41-bcef-4ce97c894385","DSNY_006.basePlot.bet","D03","DSNY","DSNY_006","N","2015-06-23","2015-07-07","2015-09-29","2015-08-26","cXYD/hAdAd9gQmeV71KBsGmIOxY4yKZM7yL2LiY2H6A=","NEON.BET.D03.000533","ELASP7","Elaphropus sp.","genus",,"Motschulsky",,"Teaching collection",,"7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6","7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6",
