uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,processingDate,subsampleIDList,archiveVialID,scientificName,recordedBy,remarks
"6ae2ca69-ac77-41c4-83f7-15b79e915c9c","DSNY_034.basePlot.bet","D03","DSNY","DSNY_034","2016-04-19","2016-05-03","2016-05-11","hQVJPLsOMicVJEGjRiLfpa72BBWmgIKepIs4dyQooXOObsvi8/ePBtghqERHw0UE+Sax6ldFl+FfWD5TWSFO6kfPwmKOyaXOt3nhcPOWLmkQCHlsgEznwUEdrd8fdZ8UcxICek9ASY4=","hQVJPLsOMidk/0DelALLLW8TZoIgzPY0",,,
"acdef3ca-47c2-4db0-aedb-b9bfd6cdb281","DSNY_005.basePlot.bet","D03","DSNY","DSNY_005","2016-04-19","2016-05-03","2016-05-11","y7J40q9OwqKV3dogmWaBhrTF9e/QVRuCvdnyl41lKu2TJSrJd5FLaeU2r12EkNOiXWqQB56FZZXZJaCcv3E9mAijfUIhCUaWTLT+VokPlbgam7hVbHEsNpnCmpvfC2K6eSsvbRJs1zs=","y7J40q9OwqJZDOHDW5pdOKIJWGyRcTq2",,,
"898c7071-0b0f-4812-8aad-7fab492367c9","DSNY_004.basePlot.bet","D03","DSNY","DSNY_004","2016-04-19","2016-05-03","2016-05-04","x1o6KrZYU4f/rjBvj4E2PvpbumC1uUOhroL82RPTLAfGU7pQQ+PdaGt2V0xBhJRumtE1iOcjkoi9rGMLOlC5UlIZoa5NNZ3Hz9+cqE2vUPlr4va7iOnmc1FZCTa6cWKQLzzIp0JS6K0=","x1o6KrZYU4fLHiIsXnUJsliWjdDjDQEO",,,
"0e08831c-0763-4386-84ed-521716597a02","DSNY_001.basePlot.bet","D03","DSNY","DSNY_001","2016-04-19","2016-05-03","2016-05-17","bfz4aAWYKWXuMVQc4M20m3+31G5+wICMdvzwBBo7nZS+shYQ54UJnjm87EThm8sEEM2Lkgi8jD/NQJc3QZVzzIKRIV0vCXOSJoxHRpdRsy47XswZ5I04d8a51sDZwRCn2CQwAaDTYHQ=","bfz4aAWYKWVDJy/bMK1ssOxgV4/UfXcc",,,
"f16adc59-5c33-41bf-a206-671bdcc3a8aa","DSNY_010.basePlot.bet","D03","DSNY","DSNY_010","2016-04-19","2016-05-03","2016-05-17","oS3vHQLyTHnLIhBSl799xTVnFSzXGGaJrAtF7ime5VfYpWx7oXHmdE81oYGLQv3C89ysTmLjoVHgwb0UNNkrd0UpW5zbrJcZpGqoqnF7IgOjZCUZjicB0L21CzvI4e0vmaXjmvZZymo=","oS3vHQLyTHm2PT0cEFrJpp9wGGprTmKE",,,
"9c62b487-0921-4226-a8c4-97d084c8036e","DSNY_021.basePlot.bet","D03","DSNY","DSNY_021","2016-04-19","2016-05-03","2016-05-12","Erg6c3/ITQvhzszfNrK9vNBRAVqiL8QWwSC90248r0Lo8VaA4n6zEJ0k8madygNR81auoAntdMNomcn+rGMo9hE43cgbpb9ZqJR51LmOJuS5oyoZ9PY48fW9qAb+qplVL1Gu7Lzy1RE=","Erg6c3/ITQuRt25TxKMDfFu0SQdK2DfR",,,
"1f7a1d6d-d830-45b1-ad19-bd9e8734add8","DSNY_008.basePlot.bet","D03","DSNY","DSNY_008","2016-04-19","2016-05-03","2016-05-17","6sH74oxYjH0uvqUfaehiYO/zslK7WQ+ufytmjrUMXiiyAt6SQnLkg7aigaSD72DOPK1T9/bW5zemPxfbfP5K0fbYI4Rv9w3O1Ah63OWAgJArk51aqq9rSRM5p2EDEz1dqYPxYcxfxFA=","6sH74oxYjH2elP7chaOji+OIU4aQto05",,,
"aa7d71d4-81e1-4ceb-b4a8-67b8dada68d5","DSNY_013.basePlot.bet","D03","DSNY","DSNY_013","2016-04-19","2016-05-03","2016-05-17","RZJ4TLOkfTN7/JmquY42Fho/Gd46Hl3syFsm1mnIvNEiuNtouPQmIXPCXuJC3U/vq9hij1p27mw=","RZJ4TLOkfTPZ7CTiqpJOJCez7vkQOPsT",,,
"a75640cd-c1c5-47c9-8b85-a49c72262142","DSNY_016.basePlot.bet","D03","DSNY","DSNY_016","2016-04-19","2016-05-03","2016-05-11","d/dxr9yOJlM4hj4xqLUYOTJa8RUQpeaUxUM2LkY5HJeKljYntcttqTkqBWbpVjnmnUQwwrLTgKkkG8NzIiMTL0CP804ODl0LPN1NOu1o8dpj3nfW+MeCcC41fVqOl3zQ2gvfOC/lgcY=","d/dxr9yOJlNPu4cAlXXudReJ1UUJGIYt",,,
"a0b469d5-3da1-4789-bb49-f2ab995f2f47","DSNY_006.basePlot.bet","D03","DSNY","DSNY_006","2016-04-19","2016-05-03","2016-05-17","cXYD/hAdAd+8hDor/jBivGP6w0qB9LOXiEiBCXeg7qDw4OxAh62FmmsuCV10dp32fvYeCCu6Fc4JJzbH0E7VJzlyiBEb/16i/urjbnUq6zUsNLoBil58XgQSc+jhigMOCO8ZS0QqfJc=","cXYD/hAdAd82FLX/1YfkCD5QwmdKGmMN",,,
