uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,processingDate,etOHChangeDate,identifiedDate,sampleID,subsampleID,sampleType,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,individualCount,identificationReferences,identifiedBy,recordedBy,remarks
"7cb9bc6b-f76b-4444-ab69-3e1d2db40631","DSNY_034.basePlot.bet","D03","DSNY","DSNY_034","N","2016-04-19","2016-05-03","2016-05-04","2016-05-11",,"DSNY_034.N.20160503","hQVJPLsOMicVJEGjRiLfpa72BBWmgIKeeXLGzybHo6Y=","invert bycatch",,,,,,,,,,"X3ySgOIsTZpMQrKLnAsF4GDB7yir3E/M",
"d226a260-4188-4146-92e1-ae2ea3a4737b","DSNY_004.basePlot.bet","D03","DSNY","DSNY_004","N","2016-04-19","2016-05-03","2016-05-04","2016-05-04",,"DSNY_004.N.20160503","x1o6KrZYU4eyPqY1wPlmSpXREhp+ws1lS5S4kHMgPMU=","invert bycatch",,,,,,,,,,"vMJyycNOHUz4x+b9pZj65PRedkuGo4Yz",
"d782fbda-5de7-4bd3-9dd0-229c263f3e5e","DSNY_034.basePlot.bet","D03","DSNY","DSNY_034","N","2016-04-19","2016-05-03","2016-05-04","2016-05-11","2016-05-11","DSNY_034.N.20160503","hQVJPLsOMicVJEGjRiLfpSn+z9u68oQpJlMKtHpooVQ=","carabid","CYCFAB","Cyclotrachelus faber","species",,"Germar",,2,"Teaching collection","X3ySgOIsTZpMQrKLnAsF4GDB7yir3E/M","X3ySgOIsTZpMQrKLnAsF4GDB7yir3E/M",
"e2afd687-d205-43ff-a83d-227b48108875","DSNY_001.basePlot.bet","D03","DSNY","DSNY_001","S","2016-04-19","2016-05-03","2016-05-04","2016-05-17",,"DSNY_001.S.20160503","bfz4aAWYKWU93E1xakqiIwtFigO4HsiiBOSIw7qteSU=","invert bycatch",,,,,,,,,,"K+tJSr1+vfakLzRtMceLFR7MVx1xGtUA",
"7780d6c5-11f7-438f-b900-5888241b7fba","DSNY_010.basePlot.bet","D03","DSNY","DSNY_010","S","2016-04-19","2016-05-03","2016-05-04","2016-05-17",,"DSNY_010.S.20160503","oS3vHQLyTHkFWx2XHoHbJn2z4vMoCABY9OBWkYbDphQ=","invert bycatch",,,,,,,,,,"K+tJSr1+vfakLzRtMceLFR7MVx1xGtUA",
"a74503ee-0f9a-4e7b-9065-ad7b0d2feee7","DSNY_021.basePlot.bet","D03","DSNY","DSNY_021","S","2016-04-19","2016-05-03","2016-05-04","2016-05-12",,"DSNY_021.S.20160503","Erg6c3/ITQslhJrzzYyewajP2EuqNHa6aNZvcpADTps=","invert bycatch",,,,,,,,,,"NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",
"dda3416a-2863-4949-9c9f-205f940e8224","DSNY_008.basePlot.bet","D03","DSNY","DSNY_008","S","2016-04-19","2016-05-03","2016-05-04","2016-05-17",,"DSNY_008.S.20160503","6sH74oxYjH0uvqUfaehiYO/zslK7WQ+uY1TeSzkxtZ0=","invert bycatch",,,,,,,,,,"K+tJSr1+vfakLzRtMceLFR7MVx1xGtUA",
"13190ec8-6aa0-4941-90b2-753897e73c87","DSNY_006.basePlot.bet","D03","DSNY","DSNY_006","S","2016-04-19","2016-05-03","2016-05-04","2016-05-17",,"DSNY_006.S.20160503","cXYD/hAdAd9fwSPJEU0vefiHqNLfz4XwAGr3A9Kdv44=","invert bycatch",,,,,,,,,,"K+tJSr1+vfakLzRtMceLFR7MVx1xGtUA",
"a510830f-8da7-4463-9e5f-4b3b1572de4c","DSNY_005.basePlot.bet","D03","DSNY","DSNY_005","S","2016-04-19","2016-05-03","2016-05-04","2016-05-11",,"DSNY_005.S.20160503","y7J40q9OwqKV3dogmWaBhrTF9e/QVRuCXE1w13qunAE=","invert bycatch",,,,,,,,,,"X3ySgOIsTZpMQrKLnAsF4GDB7yir3E/M",
"6ae7dc8a-038b-42bd-9a40-69925364698f","DSNY_013.basePlot.bet","D03","DSNY","DSNY_013","S","2016-04-19","2016-05-03","2016-05-04","2016-05-17",,"DSNY_013.S.20160503","RZJ4TLOkfTOIHic6gx35uWv1z4s2U5uQnS0tiqXaQf0=","invert bycatch",,,,,,,,,,"vMJyycNOHUz4x+b9pZj65PRedkuGo4Yz",
