countrynum,statenum,statename,Route,routename,latitude,longitude,Year,Aou,family,SpeciesTotal
840,2,ALABAMA,29,COTTONTON,32.1473077,-85.0626449,2010,3160,Columbidae,53
840,2,ALABAMA,29,COTTONTON,32.1473077,-85.0626449,2010,3200,Columbidae,2
840,2,ALABAMA,29,COTTONTON,32.1473077,-85.0626449,2010,22860,Columbidae,4
840,2,ALABAMA,31,GRANGEBURG,31.0081277,-85.2112631,2010,3160,Columbidae,192
840,2,ALABAMA,31,GRANGEBURG,31.0081277,-85.2112631,2010,22860,Columbidae,2
840,2,ALABAMA,33,BRANTLEY,31.5859083,-86.250378,2010,3160,Columbidae,18
840,2,ALABAMA,33,BRANTLEY,31.5859083,-86.250378,2010,22860,Columbidae,13
840,2,ALABAMA,34,SOUTH,31.4439507,-86.6131969,2010,3160,Columbidae,12
840,2,ALABAMA,34,SOUTH,31.4439507,-86.6131969,2010,3200,Columbidae,2
840,2,ALABAMA,34,SOUTH,31.4439507,-86.6131969,2010,22860,Columbidae,4
840,2,ALABAMA,35,MCLELLAN,30.9977072,-86.8858316,2010,3160,Columbidae,22
840,2,ALABAMA,35,MCLELLAN,30.9977072,-86.8858316,2010,22860,Columbidae,2
840,2,ALABAMA,36,BEATRICE,31.7399574,-87.2090516,2010,3160,Columbidae,12
840,2,ALABAMA,39,MILLRY,31.632605,-88.3131441,2010,3160,Columbidae,10
840,2,ALABAMA,39,MILLRY,31.632605,-88.3131441,2010,22860,Columbidae,3
840,2,ALABAMA,43,BLOCTON,33.1156047,-87.1007539,2010,3160,Columbidae,9
840,2,ALABAMA,45,WHITEHOUSE,34.1311637,-87.7621469,2010,3131,Columbidae,1
840,2,ALABAMA,45,WHITEHOUSE,34.1311637,-87.7621469,2010,3160,Columbidae,18
840,2,ALABAMA,45,WHITEHOUSE,34.1311637,-87.7621469,2010,22860,Columbidae,1
840,2,ALABAMA,46,GUNTERSVILLE,34.3142387,-86.4773569,2010,3131,Columbidae,1
840,2,ALABAMA,46,GUNTERSVILLE,34.3142387,-86.4773569,2010,3160,Columbidae,15
840,2,ALABAMA,46,GUNTERSVILLE,34.3142387,-86.4773569,2010,22860,Columbidae,2
840,2,ALABAMA,47,JENA,33.1379607,-87.8205274,2010,3160,Columbidae,32
840,2,ALABAMA,48,EPES,32.6807827,-88.1229309,2010,3160,Columbidae,15
840,2,ALABAMA,49,WEDGEWORTH,32.8055085,-87.7643955,2010,3160,Columbidae,9
840,2,ALABAMA,50,WHITEHALL,32.3276808,-86.7118894,2010,3131,Columbidae,1
840,2,ALABAMA,50,WHITEHALL,32.3276808,-86.7118894,2010,3160,Columbidae,72
840,2,ALABAMA,50,WHITEHALL,32.3276808,-86.7118894,2010,22860,Columbidae,14
840,2,ALABAMA,51,LIBERTY CITY,32.5816871,-85.7164607,2010,3160,Columbidae,30
840,2,ALABAMA,51,LIBERTY CITY,32.5816871,-85.7164607,2010,3200,Columbidae,2
840,2,ALABAMA,51,LIBERTY CITY,32.5816871,-85.7164607,2010,22860,Columbidae,1
840,2,ALABAMA,54,FAIRVIEW,31.2223969,-86.0994295,2010,3160,Columbidae,17
840,2,ALABAMA,54,FAIRVIEW,31.2223969,-86.0994295,2010,3200,Columbidae,1
840,2,ALABAMA,55,ELAMVILLE,31.6676037,-85.6508719,2010,3160,Columbidae,41
840,2,ALABAMA,55,ELAMVILLE,31.6676037,-85.6508719,2010,3200,Columbidae,1
840,2,ALABAMA,55,ELAMVILLE,31.6676037,-85.6508719,2010,22860,Columbidae,5
840,2,ALABAMA,57,YOUNGTOWN,34.4236313,-87.3907904,2010,3160,Columbidae,13
840,2,ALABAMA,59,CARROLLTON,33.2811827,-88.0092154,2010,3160,Columbidae,9
840,2,ALABAMA,60,HOLT,33.2638251,-87.4241383,2010,3160,Columbidae,10
840,2,ALABAMA,61,ODENVILLE,33.718519,-86.4457647,2010,3160,Columbidae,51
840,2,ALABAMA,61,ODENVILLE,33.718519,-86.4457647,2010,22860,Columbidae,1
840,2,ALABAMA,63,ROCK CHAPEL,32.4128107,-87.5381089,2010,3160,Columbidae,99
840,2,ALABAMA,63,ROCK CHAPEL,32.4128107,-87.5381089,2010,22860,Columbidae,10
840,2,ALABAMA,65,CALEBEE,32.4341515,-85.8711729,2010,3160,Columbidae,31
840,2,ALABAMA,65,CALEBEE,32.4341515,-85.8711729,2010,22860,Columbidae,2
840,2,ALABAMA,67,MT. GILEAD,31.4086552,-86.270046,2010,3160,Columbidae,38
840,2,ALABAMA,67,MT. GILEAD,31.4086552,-86.270046,2010,3200,Columbidae,1
840,2,ALABAMA,71,WHEELER DAM,34.7961251,-87.3837235,2010,3160,Columbidae,74
840,2,ALABAMA,72,ELKMONT,34.9292307,-86.9887629,2010,3160,Columbidae,50
840,2,ALABAMA,72,ELKMONT,34.9292307,-86.9887629,2010,22860,Columbidae,1
840,2,ALABAMA,73,WOODVILLE,34.9895137,-86.0671689,2010,3131,Columbidae,5
840,2,ALABAMA,73,WOODVILLE,34.9895137,-86.0671689,2010,3160,Columbidae,12
840,2,ALABAMA,105,BROOKSVILLE,34.2126918,-86.4734413,2010,3160,Columbidae,39
840,2,ALABAMA,105,BROOKSVILLE,34.2126918,-86.4734413,2010,22860,Columbidae,2
840,2,ALABAMA,109,LAKEVIEW,34.3086241,-85.9323092,2010,3160,Columbidae,35
840,2,ALABAMA,109,LAKEVIEW,34.3086241,-85.9323092,2010,22860,Columbidae,3
840,2,ALABAMA,111,CHOCCOLOCCO,33.6296357,-85.7466579,2010,3160,Columbidae,50
840,2,ALABAMA,111,CHOCCOLOCCO,33.6296357,-85.7466579,2010,22860,Columbidae,7
840,2,ALABAMA,137,LATHAM 2,31.0706664,-87.8350582,2010,3160,Columbidae,14
840,2,ALABAMA,137,LATHAM 2,31.0706664,-87.8350582,2010,3200,Columbidae,1
840,2,ALABAMA,137,LATHAM 2,31.0706664,-87.8350582,2010,22860,Columbidae,5
840,2,ALABAMA,140,DAUPHIN IS 2,30.248466,-88.1123348,2010,3160,Columbidae,24
840,2,ALABAMA,140,DAUPHIN IS 2,30.248466,-88.1123348,2010,22860,Columbidae,1
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,3131,Columbidae,55
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,3160,Columbidae,69
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,22860,Columbidae,2
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,3131,Columbidae,5
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,3160,Columbidae,71
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,22860,Columbidae,8
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,3131,Columbidae,4
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,3160,Columbidae,62
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,3200,Columbidae,2
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2010,22860,Columbidae,7
840,2,ALABAMA,142,ELBERTA,30.370222,-87.6024375,2010,3160,Columbidae,36
840,2,ALABAMA,142,ELBERTA,30.370222,-87.6024375,2010,3200,Columbidae,4
840,2,ALABAMA,142,ELBERTA,30.370222,-87.6024375,2010,22860,Columbidae,7
840,2,ALABAMA,156,KYMULGA,33.2905307,-86.3312989,2010,3160,Columbidae,54
840,2,ALABAMA,162,Borden Springs 2,33.9413322,-85.450491,2010,3160,Columbidae,12
840,2,ALABAMA,164,NIXBURG 2,32.822371,-86.1117753,2010,3160,Columbidae,19
840,2,ALABAMA,204,STEVENSON,34.7575557,-85.8594579,2010,3160,Columbidae,40
840,2,ALABAMA,204,STEVENSON,34.7575557,-85.8594579,2010,22860,Columbidae,2
840,2,ALABAMA,205,VERNON,33.6853138,-88.1671198,2010,3160,Columbidae,17
840,2,ALABAMA,207,ONEONTA,33.8564625,-86.3813006,2010,3131,Columbidae,3
840,2,ALABAMA,207,ONEONTA,33.8564625,-86.3813006,2010,3160,Columbidae,18
840,2,ALABAMA,208,TALLADEGA,33.3180161,-86.1573541,2010,3131,Columbidae,1
840,2,ALABAMA,208,TALLADEGA,33.3180161,-86.1573541,2010,3160,Columbidae,41
840,2,ALABAMA,209,WEDOWEE,33.1844368,-85.464604,2010,3160,Columbidae,15
840,2,ALABAMA,210,GASTONBURG,32.1930088,-87.3792753,2010,3160,Columbidae,51
840,2,ALABAMA,210,GASTONBURG,32.1930088,-87.3792753,2010,22860,Columbidae,5
840,2,ALABAMA,211,AUTAUGAVILLE,32.4860839,-86.5697685,2010,3160,Columbidae,12
840,2,ALABAMA,212,SEALE,32.5033347,-85.2532189,2010,3160,Columbidae,35
840,2,ALABAMA,212,SEALE,32.5033347,-85.2532189,2010,22860,Columbidae,1
840,2,ALABAMA,213,CITRONELLE,31.1365731,-88.2207774,2010,3160,Columbidae,12
840,2,ALABAMA,215,HELICON,31.9052647,-86.1853409,2010,3160,Columbidae,18
840,2,ALABAMA,215,HELICON,31.9052647,-86.1853409,2010,3200,Columbidae,1
840,2,ALABAMA,216,EUFAULA,31.7296264,-85.2558091,2010,3160,Columbidae,26
840,2,ALABAMA,216,EUFAULA,31.7296264,-85.2558091,2010,22860,Columbidae,5
840,2,ALABAMA,218,BAY MINETTE,30.803493,-87.6374375,2010,3131,Columbidae,1
840,2,ALABAMA,218,BAY MINETTE,30.803493,-87.6374375,2010,3160,Columbidae,66
840,2,ALABAMA,218,BAY MINETTE,30.803493,-87.6374375,2010,22860,Columbidae,2
840,2,ALABAMA,750,TRIANA,34.4761164,-86.4676524,2010,3160,Columbidae,10
840,2,ALABAMA,751,RIVERSIDE,33.5919601,-86.2041575,2010,3160,Columbidae,15
840,3,ALASKA,21,JUNEAU,58.4423687,-134.7660128,2010,3131,Columbidae,2
840,3,ALASKA,122,SITKA,57.0173668,-135.1551062,2010,3131,Columbidae,2
124,4,Alberta,2,BOW ISLAND,49.87324,-111.4102,2010,3131,Columbidae,1
124,4,Alberta,2,BOW ISLAND,49.87324,-111.4102,2010,3160,Columbidae,4
124,4,Alberta,3,MILK RIVER,49.08995,-112.39699,2010,3131,Columbidae,28
124,4,Alberta,3,MILK RIVER,49.08995,-112.39699,2010,3160,Columbidae,8
124,4,Alberta,4,FORT MACLEOD,49.81509,-113.56982,2010,3131,Columbidae,39
124,4,Alberta,4,FORT MACLEOD,49.81509,-113.56982,2010,3160,Columbidae,7
124,4,Alberta,4,FORT MACLEOD,49.81509,-113.56982,2010,22860,Columbidae,1
124,4,Alberta,6,BINDLOSS,50.74668,-110.25869,2010,3131,Columbidae,7
124,4,Alberta,6,BINDLOSS,50.74668,-110.25869,2010,3160,Columbidae,6
124,4,Alberta,7,BROOKS,50.56388,-111.84916,2010,3131,Columbidae,1
124,4,Alberta,7,BROOKS,50.56388,-111.84916,2010,3160,Columbidae,1
124,4,Alberta,9,BUFFALO HILL,50.60147,-113.02852,2010,3131,Columbidae,10
124,4,Alberta,9,BUFFALO HILL,50.60147,-113.02852,2010,3160,Columbidae,1
124,4,Alberta,13,ROWLEY,51.77818,-112.64694,2010,3131,Columbidae,12
124,4,Alberta,14,KEOMA,51.21261,-113.77234,2010,3131,Columbidae,79
124,4,Alberta,14,KEOMA,51.21261,-113.77234,2010,3160,Columbidae,3
124,4,Alberta,15,EAGLE HILL,51.83143,-114.45039,2010,3131,Columbidae,6
124,4,Alberta,18,CZAR,52.46309,-110.65127,2010,3160,Columbidae,1
124,4,Alberta,19,TALBOT,52.20111,-111.07638,2010,3131,Columbidae,8
124,4,Alberta,19,TALBOT,52.20111,-111.07638,2010,3160,Columbidae,6
124,4,Alberta,20,HALKIRK,52.17208,-112.33861,2010,3131,Columbidae,25
124,4,Alberta,22,RAVEN,52.02799,-114.47782,2010,3160,Columbidae,4
124,4,Alberta,26,DERWENT,53.49666,-110.86644,2010,3131,Columbidae,20
124,4,Alberta,27,TWO HILLS,53.71555,-111.52556,2010,3131,Columbidae,8
124,4,Alberta,28,LINDBROOK,53.33769,-112.78208,2010,3131,Columbidae,1
124,4,Alberta,29,CALAHOO,53.68701,-113.88548,2010,3131,Columbidae,17
124,4,Alberta,30,WARBURG,53.16381,-114.22008,2010,3131,Columbidae,1
124,4,Alberta,31,RONAN,53.80272,-115.26551,2010,3131,Columbidae,2
124,4,Alberta,37,THERIEN,54.26763,-111.2782,2010,3131,Columbidae,10
124,4,Alberta,40,THUNDER LAKE,54.12038,-114.71491,2010,3131,Columbidae,5
124,4,Alberta,40,THUNDER LAKE,54.12038,-114.71491,2010,3160,Columbidae,1
124,4,Alberta,55,WEMBLEY,55.1415,-119.21774,2010,3131,Columbidae,2
124,4,Alberta,63,CARDINAL LK,56.27611,-117.82119,2010,3131,Columbidae,19
124,4,Alberta,105,WATERTON PRK,49.0201,-114.04528,2010,3160,Columbidae,2
124,4,Alberta,106,SCHULER,50.00432,-110.07319,2010,3160,Columbidae,1
124,4,Alberta,108,RANIER,50.30279,-112.02041,2010,3131,Columbidae,87
124,4,Alberta,108,RANIER,50.30279,-112.02041,2010,3160,Columbidae,9
124,4,Alberta,109,MAZEPPA,50.42635,-113.82728,2010,3131,Columbidae,20
124,4,Alberta,109,MAZEPPA,50.42635,-113.82728,2010,3160,Columbidae,3
124,4,Alberta,110,OKOTOKS,50.54263,-114.09345,2010,3131,Columbidae,5
124,4,Alberta,110,OKOTOKS,50.54263,-114.09345,2010,3160,Columbidae,1
124,4,Alberta,112,HEMARUKA,51.57551,-111.20079,2010,3131,Columbidae,3
124,4,Alberta,112,HEMARUKA,51.57551,-111.20079,2010,3160,Columbidae,7
124,4,Alberta,114,SHEEP COULEE,51.56148,-113.89621,2010,3131,Columbidae,35
124,4,Alberta,115,DIDSBURY,51.54794,-114.21268,2010,3131,Columbidae,5
124,4,Alberta,115,DIDSBURY,51.54794,-114.21268,2010,3160,Columbidae,5
124,4,Alberta,120,HEISLER,52.63801,-111.99628,2010,3160,Columbidae,1
124,4,Alberta,121,BATTLE RIVER,52.61069,-113.98702,2010,3131,Columbidae,2
124,4,Alberta,121,BATTLE RIVER,52.61069,-113.98702,2010,3160,Columbidae,1
124,4,Alberta,127,VIKING,53.10329,-111.76012,2010,3131,Columbidae,7
124,4,Alberta,127,VIKING,53.10329,-111.76012,2010,3160,Columbidae,1
124,4,Alberta,128,BRUCE,53.10505,-112.14825,2010,3131,Columbidae,20
124,4,Alberta,129,HAY LAKES,53.11978,-113.1229,2010,3131,Columbidae,17
124,4,Alberta,138,LONG LAKE,54.43414,-112.8288,2010,3131,Columbidae,12
124,4,Alberta,138,LONG LAKE,54.43414,-112.8288,2010,3160,Columbidae,2
124,4,Alberta,139,PICKARDVILLE,54.05083,-113.91555,2010,3131,Columbidae,12
124,4,Alberta,139,PICKARDVILLE,54.05083,-113.91555,2010,3160,Columbidae,1
124,4,Alberta,204,TWIN BUTTE,49.26174,-113.65683,2010,3131,Columbidae,4
124,4,Alberta,204,TWIN BUTTE,49.26174,-113.65683,2010,3160,Columbidae,6
124,4,Alberta,208,ENCHANT,50.16448,-112.31428,2010,3131,Columbidae,10
124,4,Alberta,208,ENCHANT,50.16448,-112.31428,2010,3160,Columbidae,12
124,4,Alberta,209,ENSIGN,50.48464,-113.39021,2010,3131,Columbidae,23
124,4,Alberta,210,LONGVIEW,50.51364,-114.2469,2010,3131,Columbidae,1
124,4,Alberta,210,LONGVIEW,50.51364,-114.2469,2010,3160,Columbidae,2
124,4,Alberta,214,KATHYRN,51.4154,-113.7321,2010,3131,Columbidae,15
124,4,Alberta,220,BASHAW,52.52175,-112.85969,2010,3131,Columbidae,22
124,4,Alberta,221,LACOMBE,52.55125,-113.93962,2010,3131,Columbidae,14
124,4,Alberta,227,LAKE ELIZA,53.77624,-111.24257,2010,3160,Columbidae,2
124,4,Alberta,229,CALMAR,53.3377,-113.85339,2010,3131,Columbidae,4
124,4,Alberta,229,CALMAR,53.3377,-113.85339,2010,3160,Columbidae,1
124,4,Alberta,239,EGREMONT,54.03624,-113.32135,2010,3131,Columbidae,11
124,4,Alberta,302,LEGEND,49.75642,-111.51741,2010,3131,Columbidae,2
124,4,Alberta,302,LEGEND,49.75642,-111.51741,2010,3160,Columbidae,11
124,4,Alberta,304,SUMMERVIEW,49.74948,-113.78431,2010,3131,Columbidae,5
124,4,Alberta,304,SUMMERVIEW,49.74948,-113.78431,2010,3160,Columbidae,6
124,4,Alberta,306,Roseglen,50.55749,-110.32547,2010,3160,Columbidae,2
124,4,Alberta,308,MAJORVILLE,50.60144,-112.99408,2010,3160,Columbidae,1
124,4,Alberta,309,CLEAR LAKE,50.01932,-113.39054,2010,3131,Columbidae,15
124,4,Alberta,309,CLEAR LAKE,50.01932,-113.39054,2010,3160,Columbidae,13
124,4,Alberta,311,CHINOOK,51.44452,-110.91913,2010,3131,Columbidae,2
124,4,Alberta,311,CHINOOK,51.44452,-110.91913,2010,3160,Columbidae,7
124,4,Alberta,312,OAKLAND LAKE,51.41613,-111.47615,2010,3160,Columbidae,3
124,4,Alberta,313,DOROTHY,51.32885,-112.04431,2010,3160,Columbidae,2
124,4,Alberta,315,LOCHEND LAKE,51.32922,-114.25969,2010,3131,Columbidae,9
124,4,Alberta,322,HESPERO,52.40635,-114.40958,2010,3131,Columbidae,27
124,4,Alberta,329,CLOVER LAWN,53.1343,-113.19621,2010,3131,Columbidae,2
124,4,Alberta,404,TROUT CREEK,49.875772,-114.079114,2010,3160,Columbidae,2
124,4,Alberta,408,ROSEMARY,50.92147,-112.17449,2010,3131,Columbidae,21
124,4,Alberta,408,ROSEMARY,50.92147,-112.17449,2010,3160,Columbidae,15
124,4,Alberta,412,Blood Indian Resevoi,51.27059,-111.19086,2010,3160,Columbidae,2
124,4,Alberta,421,PINE LAKE,52.20114,-113.21913,2010,3131,Columbidae,1
124,4,Alberta,928,ELK ISLAND,53.71625,-112.81534,2010,3160,Columbidae,3
840,6,ARIZONA,2,HOUSE ROCK,36.7313947,-112.0460509,2010,3160,Columbidae,20
840,6,ARIZONA,9,FLAGSTAFF,35.3950617,-111.5777809,2010,3160,Columbidae,10
840,6,ARIZONA,11,SAWMILL,35.678979,-109.2046208,2010,3160,Columbidae,13
840,6,ARIZONA,12,OATMAN,34.9859877,-114.4831159,2010,3131,Columbidae,1
840,6,ARIZONA,12,OATMAN,34.9859877,-114.4831159,2010,3160,Columbidae,35
840,6,ARIZONA,12,OATMAN,34.9859877,-114.4831159,2010,3190,Columbidae,12
840,6,ARIZONA,12,OATMAN,34.9859877,-114.4831159,2010,22860,Columbidae,9
840,6,ARIZONA,13,WIKIEUP,34.7270747,-113.9188229,2010,3160,Columbidae,45
840,6,ARIZONA,13,WIKIEUP,34.7270747,-113.9188229,2010,3190,Columbidae,10
840,6,ARIZONA,14,PRESCOTT,34.6437087,-112.4327389,2010,3120,Columbidae,2
840,6,ARIZONA,14,PRESCOTT,34.6437087,-112.4327389,2010,3160,Columbidae,27
840,6,ARIZONA,14,PRESCOTT,34.6437087,-112.4327389,2010,22860,Columbidae,7
840,6,ARIZONA,18,QUARTZSITE,33.6562037,-114.2169649,2010,3160,Columbidae,24
840,6,ARIZONA,18,QUARTZSITE,33.6562037,-114.2169649,2010,3190,Columbidae,6
840,6,ARIZONA,20,NEW RIVER,33.7034749,-112.2723363,2010,3131,Columbidae,2
840,6,ARIZONA,20,NEW RIVER,33.7034749,-112.2723363,2010,3160,Columbidae,41
840,6,ARIZONA,20,NEW RIVER,33.7034749,-112.2723363,2010,3190,Columbidae,7
840,6,ARIZONA,24,LAGUNA,32.8332815,-114.3988546,2010,3160,Columbidae,82
840,6,ARIZONA,24,LAGUNA,32.8332815,-114.3988546,2010,3190,Columbidae,73
840,6,ARIZONA,24,LAGUNA,32.8332815,-114.3988546,2010,3210,Columbidae,1
840,6,ARIZONA,24,LAGUNA,32.8332815,-114.3988546,2010,22860,Columbidae,40
840,6,ARIZONA,25,DATELAND,32.9285617,-113.5413359,2010,3160,Columbidae,91
840,6,ARIZONA,25,DATELAND,32.9285617,-113.5413359,2010,3190,Columbidae,242
840,6,ARIZONA,25,DATELAND,32.9285617,-113.5413359,2010,3200,Columbidae,1
840,6,ARIZONA,25,DATELAND,32.9285617,-113.5413359,2010,22860,Columbidae,15
840,6,ARIZONA,28,POMERENE,32.0343407,-110.3031159,2010,3160,Columbidae,33
840,6,ARIZONA,28,POMERENE,32.0343407,-110.3031159,2010,3190,Columbidae,23
840,6,ARIZONA,28,POMERENE,32.0343407,-110.3031159,2010,22860,Columbidae,1
840,6,ARIZONA,29,SAN SIMON,32.4996877,-109.3368449,2010,3160,Columbidae,89
840,6,ARIZONA,29,SAN SIMON,32.4996877,-109.3368449,2010,3190,Columbidae,6
840,6,ARIZONA,31,PENA BLANCA,31.387449,-111.064564,2010,3160,Columbidae,17
840,6,ARIZONA,31,PENA BLANCA,31.387449,-111.064564,2010,3190,Columbidae,31
840,6,ARIZONA,31,PENA BLANCA,31.387449,-111.064564,2010,3200,Columbidae,1
840,6,ARIZONA,32,PATAGONIA,31.5175977,-110.7949529,2010,3160,Columbidae,18
840,6,ARIZONA,32,PATAGONIA,31.5175977,-110.7949529,2010,3190,Columbidae,34
840,6,ARIZONA,32,PATAGONIA,31.5175977,-110.7949529,2010,22860,Columbidae,8
840,6,ARIZONA,51,TOROWEAP,36.2863797,-113.0649869,2010,3160,Columbidae,25
840,6,ARIZONA,52,DRY PARK,36.3131479,-112.0319722,2010,3160,Columbidae,1
840,6,ARIZONA,53,PAGE,36.9132282,-111.4526999,2010,3160,Columbidae,7
840,6,ARIZONA,53,PAGE,36.9132282,-111.4526999,2010,22860,Columbidae,2
840,6,ARIZONA,56,RIVIERA,35.1226722,-114.582156,2010,3160,Columbidae,18
840,6,ARIZONA,56,RIVIERA,35.1226722,-114.582156,2010,22860,Columbidae,4
840,6,ARIZONA,57,ANTARES,35.4272901,-113.8087941,2010,3160,Columbidae,16
840,6,ARIZONA,59,MAINE,35.1634107,-111.9475859,2010,3160,Columbidae,2
840,6,ARIZONA,59,MAINE,35.1634107,-111.9475859,2010,22860,Columbidae,2
840,6,ARIZONA,64,SKULL VALLEY,34.7733727,-112.6192267,2010,3160,Columbidae,73
840,6,ARIZONA,64,SKULL VALLEY,34.7733727,-112.6192267,2010,22860,Columbidae,15
840,6,ARIZONA,65,TONTO VILL.,34.3566847,-111.1008299,2010,3160,Columbidae,3
840,6,ARIZONA,66,FOREST LAKES,34.7,-110.7666667,2010,3160,Columbidae,12
840,6,ARIZONA,68,CIBOLA LAKE,33.2314477,-114.668276,2010,3160,Columbidae,62
840,6,ARIZONA,68,CIBOLA LAKE,33.2314477,-114.668276,2010,3190,Columbidae,115
840,6,ARIZONA,69,GILA BEND,33.2869987,-112.9375459,2010,3160,Columbidae,93
840,6,ARIZONA,69,GILA BEND,33.2869987,-112.9375459,2010,3190,Columbidae,119
840,6,ARIZONA,70,PALO VERDE,33.3339864,-112.677217,2010,3160,Columbidae,51
840,6,ARIZONA,70,PALO VERDE,33.3339864,-112.677217,2010,3190,Columbidae,22
840,6,ARIZONA,70,PALO VERDE,33.3339864,-112.677217,2010,22860,Columbidae,16
840,6,ARIZONA,71,BARTLETT RES,33.8177037,-111.6398389,2010,3160,Columbidae,48
840,6,ARIZONA,71,BARTLETT RES,33.8177037,-111.6398389,2010,3190,Columbidae,31
840,6,ARIZONA,74,ARABY,32.8548017,-114.4452209,2010,3131,Columbidae,2
840,6,ARIZONA,74,ARABY,32.8548017,-114.4452209,2010,3160,Columbidae,156
840,6,ARIZONA,74,ARABY,32.8548017,-114.4452209,2010,3190,Columbidae,310
840,6,ARIZONA,74,ARABY,32.8548017,-114.4452209,2010,22860,Columbidae,58
840,6,ARIZONA,77,RED ROCK,32.57312,-111.3291239,2010,3131,Columbidae,1
840,6,ARIZONA,77,RED ROCK,32.57312,-111.3291239,2010,3160,Columbidae,25
840,6,ARIZONA,77,RED ROCK,32.57312,-111.3291239,2010,3190,Columbidae,47
840,6,ARIZONA,77,RED ROCK,32.57312,-111.3291239,2010,3200,Columbidae,5
840,6,ARIZONA,77,RED ROCK,32.57312,-111.3291239,2010,22860,Columbidae,3
