uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,processingDate,subsampleIDList,archiveVialID,scientificName,recordedBy,remarks
"4dc98fb4-f332-48e2-aa81-f12a64e9c517","STER_034.basePlot.bet","D10","STER","STER_034","2014-06-10","2014-06-24","2014-10-09","v+COazD1kvxOxqFf5ztIrM7JOyzPvidRqiP03kJry3jXxOKYSX9E4tVGs8RNzlIlolPOyQnKoHrF6sFBQo83QK+U+hWf+CsZ2yBbXHvvdH3dGZJJGpSFaqV0SYzuikcL2dFbteMy+6E=","v+COazD1kvwzLMOHPtBYhteX0Nau51c9",,,
"c4f37b1e-b8ca-4b46-ba32-9baf0d600dd6","STER_006.basePlot.bet","D10","STER","STER_006","2014-06-10","2014-06-24","2014-07-28","LZ9IDatJ8HESxDP8kphD/XVMOnKVJbAL9E9JiWwWTa8jl3kSAp8W7i8TqE8SAKCN9pW7UfidlGIu/WcgnldZmXhAfTXU6NwpjI/Ic2m9/vfsv2qZTCu+oGv9QQ8Fkh5t6LtSH5fUYP4=","LZ9IDatJ8HFQtd43dAL3fWhhK0WWOuRY",,,
"54b25bc4-920f-4f20-933e-f5289226d5a0","STER_026.basePlot.bet","D10","STER","STER_026","2014-06-10","2014-06-24","2014-11-24","B74IC5C471paZL2Rabor69O9CMPO9m1J6m1GgcUJ1RuSb+IUqRLrjP49j9jXXErqT9Vrj2VH/bg9bRVvdME9zsrvyJsUsDiJ4LAFrPskM0B89Qa1jzL1URTh4ucOJVzJzQsnsDaO4e8=","B74IC5C471qu8dlIbfPLhKPgR2cgnIc/",,,
"65558813-8adf-4cd7-83b0-bfa0270e082b","STER_028.basePlot.bet","D10","STER","STER_028","2014-06-10","2014-06-24","2014-10-10","bW2EsnYmokVQpJJnurqSXDM+QgxadATiqsmwZuuLnN+Smc41zvOiF0i1G3ppaumuG51riNPhzum9N+mRE4LOWkwNtIkJ14RXXeAfP25SxeYPV8z5flGqrOeaK/MTHuVCdo5pHWEH1i4=","bW2EsnYmokWxfVEYJwXoIffWn7gV2ocL",,,
