uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,individualID,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,identificationQualifier,sex,morphospeciesID,identificationReferences,identifiedBy,laboratoryName,identificationRemarks,sampleCondition,dnaBarcoded,geneticSampleID,remarks
"c55ff7b6-165c-4536-ac53-199389021f71","MOAB_008.basePlot.bet","D13","MOAB",,"2015-05-28","2015-06-11","2017-01-15","NEON.BET.D13.500001","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"F",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"b5c0e3eb-cf15-40ed-9283-d5ecce5821a5","MOAB_008.basePlot.bet","D13","MOAB",,"2015-05-28","2015-06-11","2017-01-15","NEON.BET.D13.500004","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"M",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"7338de90-9e6a-435d-a672-a68fe2ea7e46","MOAB_008.basePlot.bet","D13","MOAB",,"2015-05-28","2015-06-11","2017-01-15","NEON.BET.D13.500002","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"F",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"3808dd40-b2ba-4783-abff-5f6bc6025f7c","MOAB_003.basePlot.bet","D13","MOAB","MOAB_003","2015-05-28","2015-06-11","2017-01-15","NEON.BET.D13.500000","CYMARI","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Lebiini","Cymindis","Cymindis","arizonensis",,"Cymindis arizonensis","Schaeffer","species",,"F",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"09293c7c-662c-4cb1-9fbb-2a6d372c43a1","MOAB_008.basePlot.bet","D13","MOAB",,"2015-05-28","2015-06-11","2017-01-15","NEON.BET.D13.500003","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"M",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"cc6377c3-3634-45d7-962e-dc0f738879c5","MOAB_002.basePlot.bet","D13","MOAB","MOAB_002","2015-05-28","2015-06-25","2017-01-15","NEON.BET.D13.500017","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"F",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"ab3f43a5-ba1c-46c5-955c-d62cb42bbe54","MOAB_006.basePlot.bet","D13","MOAB","MOAB_006","2015-05-28","2015-06-25","2017-01-15","NEON.BET.D13.500023","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"F",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"3a3f96cd-cf5a-4740-946c-d42865a8f949","MOAB_006.basePlot.bet","D13","MOAB","MOAB_006","2015-05-28","2015-06-25","2017-01-15","NEON.BET.D13.500024","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"F",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"ce56f4f4-da25-456d-86d9-9c299dddd146","MOAB_006.basePlot.bet","D13","MOAB","MOAB_006","2015-05-28","2015-06-25","2017-01-15","NEON.BET.D13.500025","SELPLA","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Harpalini","Selenophorus","Selenophorus","planipennis",,"Selenophorus planipennis","LeConte","species",,"F",,"Lindroth, C. H. 1969. The ground-beetles (Carabidae, excl. Cicindelinae) of Canada and Alaska, parts 1-6. Opuscula E. Entomoligiska Sallskapet.","Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
"3d047f38-0c21-495e-8454-aeb7a6c623e8","MOAB_005.basePlot.bet","D13","MOAB","MOAB_005","2015-05-28","2015-06-25","2017-01-15","NEON.BET.D13.500021","AMASP11","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalinae","Zabrini","Amara",,"sp.",,"Amara sp.","Bonelli","genus",,"F","TKW.2017.MorphD",,"Kipling Will","Essig Museum of Entomology",,"No known compromise","N",,
