uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,processingDate,identifiedDate,subsampleID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,totalLength,identifiedBy,recordedBy,remarks
"fd82567a-f1ec-4407-91db-4b2095b5c9f5","CPER_003.basePlot.bet","D10","CPER","CPER_003","E","2015-08-27","2015-09-10","2016-03-11","2016-03-11","omCPNZnkoGT/LO+3sbrEpdM9X9RDJlXhv6DEKj/wyik=","NEON.BET.D10.002994","AMALAT","Amara latior","species",,"Kirby",,"Other",,"XXW8BqPXtz8O/NjgqA/M055oks+wo6V4","XXW8BqPXtz8O/NjgqA/M055oks+wo6V4",
"6e478992-a136-4054-84ad-53d20016dac9","CPER_003.basePlot.bet","D10","CPER","CPER_003","E","2015-08-27","2015-09-10","2016-03-11","2016-03-11","omCPNZnkoGT/LO+3sbrEpdZfk+xFUg1runu1KNApAYI=","NEON.BET.D10.002995","AMACON3","Amara convexa","species",,"LeConte",,"Other",,"XXW8BqPXtz8O/NjgqA/M055oks+wo6V4","XXW8BqPXtz8O/NjgqA/M055oks+wo6V4",
"85055659-7b9b-46ef-a297-2918ccddf94f","CPER_002.basePlot.bet","D10","CPER","CPER_002","E","2015-08-27","2015-09-10","2016-03-11","2016-03-11","OMNGlFKVPvQ/Rtp3zTxlWlEgaCMJ5rhrGxBVZaK35mE=","NEON.BET.D10.003065","SELPLA","Selenophorus planipennis","species",,"LeConte",,"Other",,"ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",
"0298ad14-33ae-4dc4-bde5-029ecbf9a9c3","CPER_008.basePlot.bet","D10","CPER","CPER_008","E","2015-08-27","2015-09-10","2016-03-12","2016-03-12","kqngcYlCVJ75Bh29DXtlMyiXhXAwZoJmaC5RqlLxqKw=","NEON.BET.D10.003068","AMAOBE","Amara obesa","species",,"Say",,"Other",,"Ji4OKY0Opajnq0SAWKqACItMAkkkfnH7","Ji4OKY0Opajnq0SAWKqACItMAkkkfnH7",
"c3ced771-a2a5-451e-adcb-5cfd38a5c841","CPER_007.basePlot.bet","D10","CPER","CPER_007","E","2015-08-27","2015-09-10","2016-03-14","2016-03-14","SOIi55Lib0K4XwXDLPGdv+kMwaRRGuvWpm15Jsma/Bk=","NEON.BET.D10.003109","CARSP14","Carabidae sp.","family",,"Latreille","D10.2015.MorphK","Other",,"ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH","probably AGOCON. Small species with rounded prototum. Often with rufous pronotum and darker head and elytra. One setae above eye."
"a0e2e337-c921-4d40-92ed-8411d70a26d0","CPER_009.basePlot.bet","D10","CPER","CPER_009","E","2015-08-27","2015-09-10","2016-03-12","2016-03-12","KY+Aed9dLRtPx5j6knVrgJjY6FNB1Nl0Cn+0BwJNCj8=","NEON.BET.D10.002855","AMACON3","Amara convexa","species",,"LeConte",,"Other",,"XXW8BqPXtz8O/NjgqA/M055oks+wo6V4","Ji4OKY0Opajnq0SAWKqACItMAkkkfnH7",
"ecbb81a9-3a13-4924-966d-4a86619be8e0","CPER_002.basePlot.bet","D10","CPER","CPER_002","E","2015-08-27","2015-09-10","2016-03-11","2016-03-11","OMNGlFKVPvQ/Rtp3zTxlWlEgaCMJ5rhrGxBVZaK35mE=","NEON.BET.D10.003063","SELPLA","Selenophorus planipennis","species",,"LeConte",,"Other",,"ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",
"cbdb87ce-53f3-4f76-8567-79f7db9fdef2","CPER_005.basePlot.bet","D10","CPER","CPER_005","E","2015-08-27","2015-09-10","2016-03-11","2016-03-11","e1AKewEwvnF0peDlcOGz4VU85/InFqxKKZP1Pqyuh5M=","NEON.BET.D10.003092","CARSP14","Carabidae sp.","family",,"Latreille","D10.2015.MorphM","Other",,"XXW8BqPXtz8O/NjgqA/M055oks+wo6V4","XXW8BqPXtz8O/NjgqA/M055oks+wo6V4","Cymindis sp. Legs and antenna rufous in color. Body piceous. Latter margins of pronotum translucent. Punctuation all over head and pronotum and down stria."
"615da7f1-2174-4839-b75e-b3e8d6f2d6b1","CPER_001.basePlot.bet","D10","CPER","CPER_001","E","2015-08-27","2015-09-10","2016-03-11","2016-03-11","BEtTVHT1LvGmeSf6iWM9MCi8zQObTn3KE1hbg8p9ymQ=","NEON.BET.D10.003049","DISPAR1","Discoderus parallelus","species",,"Haldeman",,"Other",,"ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",
"bcd3608c-22fe-429d-8d67-d7c53afd47d9","CPER_002.basePlot.bet","D10","CPER","CPER_002","E","2015-08-27","2015-09-10","2016-03-11","2016-03-11","OMNGlFKVPvQ/Rtp3zTxlWlEgaCMJ5rhrGxBVZaK35mE=","NEON.BET.D10.003064","SELPLA","Selenophorus planipennis","species",,"LeConte",,"Other",,"ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",
