countrynum,statenum,statename,Route,routename,latitude,longitude,Year,Aou,family,SpeciesTotal
840,14,CALIFORNIA,98,FOLSOM,38.7202247,-121.0356899,2016,3280,Accipitridae,1
840,14,CALIFORNIA,160,LONGVALE,39.5664857,-123.3982919,2016,3280,Accipitridae,1
840,14,CALIFORNIA,182,LAYTONVILLE,39.6878368,-123.484892,2016,3280,Accipitridae,1
840,14,CALIFORNIA,189,COYOTE,37.2521703,-121.6774341,2016,3280,Accipitridae,1
840,14,CALIFORNIA,252,Hollister 2,36.8242987,-121.2813,2016,3280,Accipitridae,1
840,83,TEXAS,1,LAG ATASCOSA,26.1912547,-97.3519969,2016,3280,Accipitridae,3
840,83,TEXAS,15,HOBSON,28.9215455,-97.9666688,2016,3280,Accipitridae,1
840,83,TEXAS,209,ENCINAL 2,27.9766671,-99.266437,2016,3280,Accipitridae,1
840,2,ALABAMA,16,HOWARD,33.8481773,-87.5888357,2016,3290,Accipitridae,21
840,2,ALABAMA,32,BRUNDIDGE,31.7165541,-85.8156189,2016,3290,Accipitridae,4
840,2,ALABAMA,36,BEATRICE,31.7399574,-87.2090516,2016,3290,Accipitridae,3
840,2,ALABAMA,63,ROCK CHAPEL,32.4128107,-87.5381089,2016,3290,Accipitridae,2
840,7,ARKANSAS,10,SOUTH BEND,34.0487397,-91.4995419,2016,3290,Accipitridae,2
840,7,ARKANSAS,19,SAFFELL,35.9114603,-91.3426352,2016,3290,Accipitridae,2
840,7,ARKANSAS,37,Russell,35.373736,-91.658032,2016,3290,Accipitridae,2
840,7,ARKANSAS,43,Gillett,34.13829,-91.573969,2016,3290,Accipitridae,5
840,7,ARKANSAS,45,Lockesburg,33.782848,-94.006856,2016,3290,Accipitridae,9
840,7,ARKANSAS,47,Stephens,33.454572,-92.967494,2016,3290,Accipitridae,3
840,7,ARKANSAS,48,Kelso,33.796907,-91.220963,2016,3290,Accipitridae,1
840,7,ARKANSAS,111,NANCE,34.7023815,-92.8007333,2016,3290,Accipitridae,2
840,7,ARKANSAS,118,AUGUSTA 2,35.3146835,-91.3577331,2016,3290,Accipitridae,1
840,7,ARKANSAS,904,CROWLEYS RIDGE,34.7364157,-90.684515,2016,3290,Accipitridae,2
840,25,FLORIDA,4,BLOUNTSTOWN,30.5288404,-85.1334541,2016,3290,Accipitridae,1
840,25,FLORIDA,6,MICCOSUKEE,30.5950194,-84.0413094,2016,3290,Accipitridae,1
840,25,FLORIDA,14,ROMEO,29.1916199,-82.394802,2016,3290,Accipitridae,1
840,25,FLORIDA,52,BLACKWATER,30.7209289,-86.7860494,2016,3290,Accipitridae,2
840,25,FLORIDA,55,MILLER XRDS,30.9498107,-85.7419899,2016,3290,Accipitridae,3
840,25,FLORIDA,56,HIXTOWN SWMP,30.2929508,-83.6676053,2016,3290,Accipitridae,2
840,25,FLORIDA,60,CALLAHAN,30.5196049,-81.9519897,2016,3290,Accipitridae,1
840,25,FLORIDA,61,PINETTA,30.5193097,-83.2158819,2016,3290,Accipitridae,4
840,25,FLORIDA,62,ALLIGATOR PT,29.9468226,-84.340943,2016,3290,Accipitridae,3
840,25,FLORIDA,108,BRISTOL,30.3242578,-85.0052085,2016,3290,Accipitridae,13
840,25,FLORIDA,159,Hildreth 2,30.018918,-82.810872,2016,3290,Accipitridae,5
840,27,GEORGIA,1,HARRIETTS BL,30.8733817,-81.5755079,2016,3290,Accipitridae,2
840,27,GEORGIA,3,DARIEN,31.3641465,-81.4181496,2016,3290,Accipitridae,1
840,27,GEORGIA,5,BAXLEY,31.9696201,-82.3558447,2016,3290,Accipitridae,2
840,27,GEORGIA,6,FOWLSTOWN,30.8199147,-84.5234609,2016,3290,Accipitridae,1
840,27,GEORGIA,7,FITZGERALD,31.7059705,-83.2438622,2016,3290,Accipitridae,2
840,27,GEORGIA,8,EVERETT CITY,31.3917301,-81.643174,2016,3290,Accipitridae,5
840,27,GEORGIA,13,WRIGHTSVILLE,32.7366314,-82.7652865,2016,3290,Accipitridae,5
840,27,GEORGIA,15,FORSYTH,33.0058447,-83.9907256,2016,3290,Accipitridae,1
840,27,GEORGIA,16,CREST,32.9365857,-84.4948117,2016,3290,Accipitridae,1
840,27,GEORGIA,156,RICEBORO,31.6168883,-81.6271416,2016,3290,Accipitridae,3
840,27,GEORGIA,301,WOODBINE,30.928942,-81.671898,2016,3290,Accipitridae,1
840,27,GEORGIA,305,COLONELS ISLAND,31.7275586,-81.2589304,2016,3290,Accipitridae,4
840,27,GEORGIA,309,MILLEN,32.6387756,-81.8440915,2016,3290,Accipitridae,1
840,27,GEORGIA,313,WEBER,31.2372355,-83.1398269,2016,3290,Accipitridae,2
840,27,GEORGIA,315,MINTER TWEED,32.4529818,-82.7571502,2016,3290,Accipitridae,1
840,27,GEORGIA,321,LAKEVIEW,34.3086241,-85.9323092,2016,3290,Accipitridae,1
840,27,GEORGIA,327,SUNNY SIDE,33.382002,-84.2837106,2016,3290,Accipitridae,2
840,34,ILLINOIS,59,PULASKI,37.2325914,-89.2352685,2016,3290,Accipitridae,2
840,38,KANSAS,6,WELLINGTON,37.3190352,-97.349158,2016,3290,Accipitridae,5
840,38,KANSAS,10,COLDWATER,37.1645227,-99.2722929,2016,3290,Accipitridae,3
840,38,KANSAS,11,ASHLAND,37.1334087,-99.7413179,2016,3290,Accipitridae,2
840,38,KANSAS,12,LAKIN,37.9589257,-101.4316489,2016,3290,Accipitridae,2
840,38,KANSAS,13,OLATHE,38.8545319,-94.8714265,2016,3290,Accipitridae,1
840,39,KENTUCKY,112,BARDWELL 2,36.8621049,-89.0413978,2016,3290,Accipitridae,3
840,42,LOUISIANA,9,ROSELAND,30.7018587,-90.5110779,2016,3290,Accipitridae,10
840,42,LOUISIANA,12,PLETTENBERG,30.8692521,-91.5109166,2016,3290,Accipitridae,3
840,42,LOUISIANA,15,HACKBERRY,30.0082047,-93.3426979,2016,3290,Accipitridae,2
840,42,LOUISIANA,20,FISHVILLE,31.46457,-92.29532,2016,3290,Accipitridae,1
840,42,LOUISIANA,27,LONGSTREET,32.0735964,-93.9744951,2016,3290,Accipitridae,2
840,42,LOUISIANA,32,GREENSBURG,30.8571966,-90.7326251,2016,3290,Accipitridae,1
840,42,LOUISIANA,33,RAMAH,30.3986037,-91.5101169,2016,3290,Accipitridae,11
840,42,LOUISIANA,34,MAURICE,30.0808747,-92.4508969,2016,3290,Accipitridae,5
840,42,LOUISIANA,36,TROUT,31.8183596,-92.0510279,2016,3290,Accipitridae,1
840,42,LOUISIANA,51,BROUSVILLE,29.9842321,-91.9569658,2016,3290,Accipitridae,2
840,42,LOUISIANA,55,RICHARD,30.4219427,-92.2865819,2016,3290,Accipitridae,2
840,42,LOUISIANA,59,ZWOLLE,31.4575093,-93.6603126,2016,3290,Accipitridae,2
840,42,LOUISIANA,62,WOMACK,32.1111307,-93.2537839,2016,3290,Accipitridae,1
840,42,LOUISIANA,101,BELAIR,29.6924898,-89.9669461,2016,3290,Accipitridae,8
840,42,LOUISIANA,104,KRAEMER,29.7559597,-90.5588309,2016,3290,Accipitridae,14
840,42,LOUISIANA,105,BERWICK,29.6995057,-91.2072539,2016,3290,Accipitridae,9
840,42,LOUISIANA,113,VILLE PLATTE,30.6521557,-92.4323269,2016,3290,Accipitridae,3
840,42,LOUISIANA,128,HAUGHTON,32.5540378,-93.482775,2016,3290,Accipitridae,1
840,42,LOUISIANA,221,NATCHEZ,31.4823534,-93.1474655,2016,3290,Accipitridae,5
840,42,LOUISIANA,301,GOODWILL,32.5862893,-93.4321508,2016,3290,Accipitridae,8
840,42,LOUISIANA,303,CONCORD,39.799577,-90.4109104,2016,3290,Accipitridae,1
840,42,LOUISIANA,304,EVELYN,31.9877557,-93.4428329,2016,3290,Accipitridae,1
840,42,LOUISIANA,306,ENTERPRISE,31.9003707,-91.9109869,2016,3290,Accipitridae,1
840,42,LOUISIANA,903,RIVER ROAD,30.4128796,-91.1957095,2016,3290,Accipitridae,6
840,42,LOUISIANA,905,ATCHAFALAYA,30.3686157,-91.6352162,2016,3290,Accipitridae,4
840,51,MISSISSIPPI,8,UTICA,32.1085617,-90.5715029,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,12,COCKRUM,34.8019937,-89.8113619,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,16,LAKE,32.5602847,-89.1019294,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,20,CYBUR,30.7939126,-89.7137542,2016,3290,Accipitridae,4
840,51,MISSISSIPPI,30,BENNDALE,30.8158367,-88.7684399,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,35,Trace South,32.1287076,-90.749474,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,104,MOON,34.4218377,-90.4983459,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,113,EMBRY,33.5589457,-89.3902589,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,119,NECAISE,30.6193407,-89.5109799,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,205,TCHULA 3,33.2231312,-90.097125,2016,3290,Accipitridae,2
840,51,MISSISSIPPI,903,DELTA N.F.,32.6458127,-90.721818,2016,3290,Accipitridae,2
840,51,MISSISSIPPI,905,TALLAHATCHIE,33.9855857,-90.1939619,2016,3290,Accipitridae,2
840,51,MISSISSIPPI,906,GRENADA LAKE,33.7956097,-89.6124889,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,908,TRACE HINDS,32.35975,-90.30616,2016,3290,Accipitridae,1
840,51,MISSISSIPPI,914,OAK RIDGE VICK,32.38947,-90.6744,2016,3290,Accipitridae,4
840,51,MISSISSIPPI,917,PANTHER SWAMP NWR,32.7304133,-90.589471,2016,3290,Accipitridae,2
840,51,MISSISSIPPI,920,STAR,32.0948643,-90.043274,2016,3290,Accipitridae,1
840,52,MISSOURI,1,DEVENTER,36.8252566,-89.2477946,2016,3290,Accipitridae,1
840,52,MISSOURI,7,CP GIRARDEAU,37.3066269,-89.526555,2016,3290,Accipitridae,1
840,63,NORTH CAROLINA,106,ROWLAND,34.4715967,-79.2005609,2016,3290,Accipitridae,1
840,63,NORTH CAROLINA,204,MAPLE HILL,34.5909333,-77.7928721,2016,3290,Accipitridae,1
840,63,NORTH CAROLINA,213,GENOA,35.3169181,-78.0169365,2016,3290,Accipitridae,5
840,63,NORTH CAROLINA,224,DORTCHES,35.9991587,-77.8356539,2016,3290,Accipitridae,2
840,63,NORTH CAROLINA,231,JACKSON,38.3755147,-120.6668929,2016,3290,Accipitridae,1
840,63,NORTH CAROLINA,306,OLD TRAP,36.1860407,-76.0089199,2016,3290,Accipitridae,1
840,63,NORTH CAROLINA,312,DUDLEY,35.2683392,-78.052876,2016,3290,Accipitridae,3
840,60,NEW MEXICO,112,LOGAN,39.7266067,-99.6464549,2016,3290,Accipitridae,2
840,67,OKLAHOMA,1,BIG CEDAR,34.5662622,-94.7071599,2016,3290,Accipitridae,1
840,67,OKLAHOMA,2,BLANCO,34.7512366,-95.7740762,2016,3290,Accipitridae,1
840,67,OKLAHOMA,5,MILL CREEK,42.1593177,-89.3321502,2016,3290,Accipitridae,1
840,67,OKLAHOMA,10,REED,34.9151007,-99.7137839,2016,3290,Accipitridae,3
840,67,OKLAHOMA,16,CHOCTAW,35.551189,-97.478191,2016,3290,Accipitridae,2
840,67,OKLAHOMA,18,VERDEN,35.0432357,-98.1282339,2016,3290,Accipitridae,5
840,67,OKLAHOMA,22,PEORIA,36.9292257,-94.6982489,2016,3290,Accipitridae,1
840,67,OKLAHOMA,27,DOUGLAS,31.4573017,-82.8019089,2016,3290,Accipitridae,1
840,67,OKLAHOMA,50,GOODWATER,33.9247807,-94.5655139,2016,3290,Accipitridae,1
840,67,OKLAHOMA,54,TATUMS,34.4198537,-97.4574519,2016,3290,Accipitridae,7
840,67,OKLAHOMA,56,HOLLIS,34.9870807,-99.9762579,2016,3290,Accipitridae,28
840,67,OKLAHOMA,59,HEYBURN,35.9702777,-96.2929845,2016,3290,Accipitridae,2
840,67,OKLAHOMA,60,CASHION,35.7693995,-97.6918713,2016,3290,Accipitridae,2
840,67,OKLAHOMA,61,SICKLES,35.3485437,-98.3945919,2016,3290,Accipitridae,1
840,67,OKLAHOMA,68,WOODWARD,36.2392945,-99.5786444,2016,3290,Accipitridae,7
840,67,OKLAHOMA,69,CLEAR LAKE,50.01932,-113.39054,2016,3290,Accipitridae,1
840,67,OKLAHOMA,106,DUNCAN,34.3763967,-97.8588019,2016,3290,Accipitridae,5
840,67,OKLAHOMA,125,SKIATOOK,36.3614547,-96.0493689,2016,3290,Accipitridae,1
840,67,OKLAHOMA,129,PHROSO,36.1875909,-98.9119712,2016,3290,Accipitridae,6
840,67,OKLAHOMA,901,WICHITA MTNS EAST,34.73613,-98.5225,2016,3290,Accipitridae,12
840,67,OKLAHOMA,902,ELGIN,34.782328,-98.2656382,2016,3290,Accipitridae,12
840,67,OKLAHOMA,907,WICHITA MTS WEST,34.7527798,-98.7819333,2016,3290,Accipitridae,10
840,80,SOUTH CAROLINA,3,HARDEEVILLE,32.2511024,-81.0334581,2016,3290,Accipitridae,1
840,80,SOUTH CAROLINA,5,HOLLY HILL,33.3222497,-80.4614109,2016,3290,Accipitridae,2
840,80,SOUTH CAROLINA,6,COWARD,34.0240154,-79.7849141,2016,3290,Accipitridae,2
840,80,SOUTH CAROLINA,11,BISHOPVILLE,34.1944419,-80.2141711,2016,3290,Accipitridae,1
840,80,SOUTH CAROLINA,55,OLAR,33.1451427,-81.0479519,2016,3290,Accipitridae,3
840,80,SOUTH CAROLINA,59,DALE,32.5362314,-80.6830998,2016,3290,Accipitridae,6
840,80,SOUTH CAROLINA,101,ADAMS RUN,32.9525947,-80.2609479,2016,3290,Accipitridae,5
840,82,TENNESSEE,3,MOSCOW,35.0517759,-89.3754293,2016,3290,Accipitridae,1
840,82,TENNESSEE,10,SILERTON,35.3431047,-88.8148959,2016,3290,Accipitridae,2
840,82,TENNESSEE,12,HUMBOLDT,39.6153298,-88.3865649,2016,3290,Accipitridae,1
840,83,TEXAS,11,HINKLES FER,28.9083337,-95.6139832,2016,3290,Accipitridae,2
840,83,TEXAS,23,KATY,29.7863554,-95.831598,2016,3290,Accipitridae,2
840,83,TEXAS,25,ROCK ISLAND,29.513077,-96.550258,2016,3290,Accipitridae,3
840,83,TEXAS,55,WINCHELL,31.5020577,-99.1642919,2016,3290,Accipitridae,2
840,83,TEXAS,61,DALLAS,32.7295462,-96.8055652,2016,3290,Accipitridae,2
840,83,TEXAS,63,WEATHERFORD,32.6900934,-97.7298261,2016,3290,Accipitridae,8
840,83,TEXAS,64,SELDEN,32.1649434,-98.0495578,2016,3290,Accipitridae,2
840,83,TEXAS,66,COTTONWOOD,61.5640897,-149.350356,2016,3290,Accipitridae,2
840,83,TEXAS,69,LIBERTY HILL,33.5678857,-94.5044339,2016,3290,Accipitridae,2
840,83,TEXAS,72,SADLER,33.6818377,-96.7585531,2016,3290,Accipitridae,3
840,83,TEXAS,75,GAINESVILLE,42.6178717,-78.1784059,2016,3290,Accipitridae,3
840,83,TEXAS,92,POST,33.1811653,-101.5601204,2016,3290,Accipitridae,14
840,83,TEXAS,93,LAMESA,32.6620464,-101.9652575,2016,3290,Accipitridae,1
840,83,TEXAS,109,ROTAN,32.8875543,-100.6269467,2016,3290,Accipitridae,1
840,83,TEXAS,159,CHANDLER 2,32.2333023,-95.5174446,2016,3290,Accipitridae,1
840,83,TEXAS,323,BURTON,30.2009897,-96.6532289,2016,3290,Accipitridae,1
840,83,TEXAS,347,BON WIER,30.7308697,-93.6459209,2016,3290,Accipitridae,1
840,83,TEXAS,349,MT. SELMAN,32.0682917,-95.2839819,2016,3290,Accipitridae,1
840,83,TEXAS,352,WHIT MTN.,32.6265908,-98.3699292,2016,3290,Accipitridae,2
840,83,TEXAS,362,BEAVER CREEK,55.6333333,-132.75,2016,3290,Accipitridae,2
840,83,TEXAS,363,GIRARD,33.3563297,-100.6989509,2016,3290,Accipitridae,3
840,83,TEXAS,364,DOUGHERTY,33.9192767,-101.0640709,2016,3290,Accipitridae,2
840,83,TEXAS,366,CHARLIE,34.0984847,-98.3157739,2016,3290,Accipitridae,2
840,83,TEXAS,906,NECHES BITH,30.1535382,-94.111591,2016,3290,Accipitridae,1
840,88,VIRGINIA,43,NEWSOMS,36.6057147,-77.1454409,2016,3290,Accipitridae,3
840,3,ALASKA,406,DONELLY DOME,64.0157146,-145.7282965,2016,3310,Accipitridae,1
840,3,ALASKA,410,HATHER CREEK,63.5963002,-158.0780083,2016,3310,Accipitridae,1
124,4,Alberta,1,SEVEN PERSON,49.93222,-110.84452,2016,3310,Accipitridae,2
124,4,Alberta,3,MILK RIVER,49.08995,-112.39699,2016,3310,Accipitridae,4
124,4,Alberta,4,FORT MACLEOD,49.81509,-113.56982,2016,3310,Accipitridae,3
124,4,Alberta,6,BINDLOSS,50.74668,-110.25869,2016,3310,Accipitridae,2
124,4,Alberta,9,BUFFALO HILL,50.60147,-113.02852,2016,3310,Accipitridae,2
124,4,Alberta,11,CEREAL,51.00887,-110.7956,2016,3310,Accipitridae,5
124,4,Alberta,13,ROWLEY,51.77818,-112.64694,2016,3310,Accipitridae,2
124,4,Alberta,20,HALKIRK,52.17208,-112.33861,2016,3310,Accipitridae,1
124,4,Alberta,55,WEMBLEY,55.1415,-119.21774,2016,3310,Accipitridae,1
124,4,Alberta,101,MANYBERRIES,49.26127,-110.69079,2016,3310,Accipitridae,2
124,4,Alberta,107,WARDLOW,50.92139,-111.11275,2016,3310,Accipitridae,4
124,4,Alberta,112,HEMARUKA,51.57551,-111.20079,2016,3310,Accipitridae,3
124,4,Alberta,113,DOWLING LAKE,51.95441,-112.13115,2016,3310,Accipitridae,3
124,4,Alberta,127,VIKING,53.10329,-111.76012,2016,3310,Accipitridae,2
124,4,Alberta,203,KIPP COULEE,49.38423,-112.65106,2016,3310,Accipitridae,2
124,4,Alberta,204,TWIN BUTTE,49.26174,-113.65683,2016,3310,Accipitridae,1
124,4,Alberta,208,ENCHANT,50.16448,-112.31428,2016,3310,Accipitridae,2
124,4,Alberta,209,ENSIGN,50.48464,-113.39021,2016,3310,Accipitridae,1
124,4,Alberta,210,LONGVIEW,50.51364,-114.2469,2016,3310,Accipitridae,2
124,4,Alberta,211,ACADIA VALLY,51.35788,-110.19278,2016,3310,Accipitridae,2
124,4,Alberta,212,SPONDIN,51.76553,-111.51697,2016,3310,Accipitridae,3
124,4,Alberta,213,CRAWLING VAL,51.18333,-112.33055,2016,3310,Accipitridae,1
124,4,Alberta,220,BASHAW,52.52175,-112.85969,2016,3310,Accipitridae,2
124,4,Alberta,255,BEAR LAKE,55.46148,-119.0514,2016,3310,Accipitridae,1
124,4,Alberta,302,LEGEND,49.75642,-111.51741,2016,3310,Accipitridae,2
124,4,Alberta,304,SUMMERVIEW,49.74948,-113.78431,2016,3310,Accipitridae,4
124,4,Alberta,309,CLEAR LAKE,50.01932,-113.39054,2016,3310,Accipitridae,3
124,4,Alberta,310,CHAIN LAKES,50.27017,-114.20751,2016,3310,Accipitridae,1
124,4,Alberta,311,CHINOOK,51.44452,-110.91913,2016,3310,Accipitridae,2
124,4,Alberta,312,OAKLAND LAKE,51.41613,-111.47615,2016,3310,Accipitridae,1
124,4,Alberta,313,DOROTHY,51.32885,-112.04431,2016,3310,Accipitridae,1
124,4,Alberta,314,CARBON,51.35786,-113.16917,2016,3310,Accipitridae,1
124,4,Alberta,319,FLEET,51.99756,-111.81444,2016,3310,Accipitridae,1
124,4,Alberta,404,TROUT CREEK,49.875772,-114.079114,2016,3310,Accipitridae,2
124,4,Alberta,407,Lake Newell,50.56388,-111.84916,2016,3310,Accipitridae,2
124,4,Alberta,508,BASSANO,50.83397,-112.45127,2016,3310,Accipitridae,1
124,4,Alberta,511,Buffalo,50.765188,-110.673829,2016,3310,Accipitridae,1
124,4,Alberta,512,Onefour,49.10149,-110.56255,2016,3310,Accipitridae,4
124,4,Alberta,608,New Majorville,50.60144,-112.99408,2016,3310,Accipitridae,2
124,11,British Columbia,68,PINKUT CREEK,54.41321,-125.41909,2016,3310,Accipitridae,1
124,11,British Columbia,339,HAINES SUMMIT,59.78907,-136.59568,2016,3310,Accipitridae,1
124,11,British Columbia,608,PARK RILL,49.25746,-119.5261,2016,3310,Accipitridae,1
840,14,CALIFORNIA,58,EUREKA VAL,37.2267497,-117.7611699,2016,3310,Accipitridae,1
840,14,CALIFORNIA,89,NILAND,33.2200507,-115.4847789,2016,3310,Accipitridae,1
840,14,CALIFORNIA,147,ARVIN,35.2233697,-118.8782429,2016,3310,Accipitridae,1
840,14,CALIFORNIA,151,LIKELY,41.2351468,-120.3368295,2016,3310,Accipitridae,5
840,14,CALIFORNIA,155,WESTLEY,37.5141365,-121.1597352,2016,3310,Accipitridae,1
840,14,CALIFORNIA,166,DORRIS,41.9998861,-121.8916067,2016,3310,Accipitridae,5
840,14,CALIFORNIA,168,MACDOEL,41.8224004,-122.0111142,2016,3310,Accipitridae,1
840,14,CALIFORNIA,176,CLEAR LK RES,41.8190067,-121.0692617,2016,3310,Accipitridae,1
840,14,CALIFORNIA,177,CEDARVILLE,41.5295757,-120.1718519,2016,3310,Accipitridae,2
840,14,CALIFORNIA,195,GREENFIELD,36.257393,-121.4234494,2016,3310,Accipitridae,1
840,14,CALIFORNIA,198,YREKA,41.7401687,-122.6334149,2016,3310,Accipitridae,3
840,14,CALIFORNIA,220,JOFEGAN,33.3068648,-117.342142,2016,3310,Accipitridae,1
840,14,CALIFORNIA,226,ANZA 2,33.5014318,-116.7979649,2016,3310,Accipitridae,1
840,14,CALIFORNIA,252,Hollister 2,36.8242987,-121.2813,2016,3310,Accipitridae,2
840,14,CALIFORNIA,426,CRESTVIEW,37.77678,-119.0168752,2016,3310,Accipitridae,1
840,17,COLORADO,9,BUFORD,39.9658907,-107.6483229,2016,3310,Accipitridae,1
840,17,COLORADO,13,LAST CHANCE,40.1541637,-120.5453404,2016,3310,Accipitridae,1
840,17,COLORADO,37,WAVERLY,40.2631147,-102.7182079,2016,3310,Accipitridae,1
840,17,COLORADO,42,ADAMS CO.,39.8407587,-104.1886679,2016,3310,Accipitridae,1
840,17,COLORADO,44,BETHUNE,39.3883077,-102.4274519,2016,3310,Accipitridae,1
840,17,COLORADO,48,GUFFEY,38.982811,-105.5746738,2016,3310,Accipitridae,1
840,17,COLORADO,206,STONEHAM,40.5807997,-103.6580889,2016,3310,Accipitridae,2
840,17,COLORADO,213,LIMON,39.373985,-103.7867237,2016,3310,Accipitridae,1
840,17,COLORADO,302,LAY,40.6681037,-107.8616029,2016,3310,Accipitridae,1
840,17,COLORADO,306,FORT MORGAN,40.3492697,-103.7997669,2016,3310,Accipitridae,3
840,17,COLORADO,307,JULESBURG,40.9679121,-102.3257889,2016,3310,Accipitridae,1
840,17,COLORADO,314,BURLINGTON,39.1718637,-102.1105579,2016,3310,Accipitridae,1
840,17,COLORADO,377,BLACK SULPHUR CR,39.871749,-108.284991,2016,3310,Accipitridae,1
840,17,COLORADO,412,PROSPECT VALLEY 2,39.9848652,-104.5086695,2016,3310,Accipitridae,3
840,33,IDAHO,12,CAPE HORN,44.4572034,-115.0979702,2016,3310,Accipitridae,1
840,33,IDAHO,14,LEADORE,44.722359,-113.5203605,2016,3310,Accipitridae,6
840,33,IDAHO,20,CRATERS,43.4619319,-113.5630006,2016,3310,Accipitridae,1
