countrynum,statenum,statename,Route,routename,latitude,longitude,Year,Aou,family,SpeciesTotal
840,91,WISCONSIN,320,BELOIT,39.5666667,-98.169444,2016,3131,Columbidae,26
840,91,WISCONSIN,322,HOLLAND,49.5463,-98.9148,2016,3131,Columbidae,29
840,91,WISCONSIN,421,MUKWONAGO 2,42.9592306,-88.2762261,2016,3131,Columbidae,4
840,92,WYOMING,3,OTTO,44.3749577,-108.1427379,2016,3131,Columbidae,1
840,92,WYOMING,11,NOWOOD,43.5968807,-107.4300839,2016,3131,Columbidae,1
840,92,WYOMING,28,YODER,42.0167727,-104.2862009,2016,3131,Columbidae,2
840,92,WYOMING,35,FRANNIE,44.9692707,-108.6212999,2016,3131,Columbidae,3
840,92,WYOMING,37,LOVELL,35.9135129,-84.1514213,2016,3131,Columbidae,9
840,92,WYOMING,38,MEETEETSE,44.09196,-108.700013,2016,3131,Columbidae,6
840,92,WYOMING,55,CROWHEART,43.2704237,-109.0314339,2016,3131,Columbidae,3
840,92,WYOMING,58,GEBO,43.7997187,-108.2157059,2016,3131,Columbidae,2
840,92,WYOMING,91,LINGLE,42.1325837,-104.4550699,2016,3131,Columbidae,13
840,92,WYOMING,110,CHEYENNE,38.6933497,-102.5906749,2016,3131,Columbidae,5
840,92,WYOMING,111,CHUGWATER,41.7563687,-104.8219149,2016,3131,Columbidae,5
840,92,WYOMING,112,PINE BLUFF,41.2153307,-104.1193009,2016,3131,Columbidae,11
840,92,WYOMING,120,WELCH,36.9173437,-95.1256319,2016,3131,Columbidae,3
840,92,WYOMING,148,SEELY 2,44.9683375,-104.3682667,2016,3131,Columbidae,33
840,92,WYOMING,150,GVNT VALLEY,44.5140157,-104.2504959,2016,3131,Columbidae,6
840,92,WYOMING,250,MOSKEE 2,44.2694606,-104.1752214,2016,3131,Columbidae,6
840,25,FLORIDA,135,FLAMINGO,25.1388716,-80.9335333,2016,3140,Columbidae,3
840,25,FLORIDA,180,CARD SOUND,25.3099469,-80.3928389,2016,3140,Columbidae,6
840,25,FLORIDA,283,SUGARLOAF KEY 2,24.597703,-81.5829559,2016,3140,Columbidae,26
840,2,ALABAMA,1,ST FLORIAN,34.868688,-87.6041417,2016,3160,Columbidae,36
840,2,ALABAMA,4,TRADE,34.0297881,-87.0592352,2016,3160,Columbidae,24
840,2,ALABAMA,7,SWAIM,34.8680404,-86.2030371,2016,3160,Columbidae,30
840,2,ALABAMA,8,PINE GROVE,34.0278089,-85.7110414,2016,3160,Columbidae,21
840,2,ALABAMA,10,MILLERVILLE,33.1913463,-85.9258408,2016,3160,Columbidae,16
840,2,ALABAMA,12,SUNNY EVE,33.6076572,-85.7511714,2016,3160,Columbidae,2
840,2,ALABAMA,13,GREENSPORT,33.8116977,-86.1153789,2016,3160,Columbidae,28
840,2,ALABAMA,14,SMYER LAKE,33.4549551,-86.6010915,2016,3160,Columbidae,15
840,2,ALABAMA,16,HOWARD,33.8481773,-87.5888357,2016,3160,Columbidae,17
840,2,ALABAMA,19,LIBERTY,33.4765537,-88.1712189,2016,3160,Columbidae,14
840,2,ALABAMA,20,RIDERWOOD,32.1307226,-88.3172665,2016,3160,Columbidae,29
840,2,ALABAMA,21,LINDEN,32.2782397,-87.8359539,2016,3160,Columbidae,30
840,2,ALABAMA,24,SPRAGUE,32.1312407,-86.2754989,2016,3160,Columbidae,28
840,2,ALABAMA,25,BILLINGSLEY,32.6594297,-86.7017714,2016,3160,Columbidae,27
840,2,ALABAMA,26,WALLSBORO,32.5890245,-86.1307777,2016,3160,Columbidae,22
840,2,ALABAMA,27,WARRIOR STD,32.3116131,-85.5530853,2016,3160,Columbidae,23
840,2,ALABAMA,28,LANETT,32.8854647,-85.2044589,2016,3160,Columbidae,6
840,2,ALABAMA,29,COTTONTON,32.1473077,-85.0626449,2016,3160,Columbidae,31
840,2,ALABAMA,31,GRANGEBURG,31.0081277,-85.2112631,2016,3160,Columbidae,79
840,2,ALABAMA,32,BRUNDIDGE,31.7165541,-85.8156189,2016,3160,Columbidae,39
840,2,ALABAMA,35,MCLELLAN,30.9977072,-86.8858316,2016,3160,Columbidae,14
840,2,ALABAMA,36,BEATRICE,31.7399574,-87.2090516,2016,3160,Columbidae,15
840,2,ALABAMA,43,BLOCTON,33.1156047,-87.1007539,2016,3160,Columbidae,7
840,2,ALABAMA,45,WHITEHOUSE,34.1311637,-87.7621469,2016,3160,Columbidae,12
840,2,ALABAMA,46,GUNTERSVILLE,34.3142387,-86.4773569,2016,3160,Columbidae,7
840,2,ALABAMA,47,JENA,33.1379607,-87.8205274,2016,3160,Columbidae,19
840,2,ALABAMA,50,WHITEHALL,32.3276808,-86.7118894,2016,3160,Columbidae,42
840,2,ALABAMA,54,FAIRVIEW,31.2223969,-86.0994295,2016,3160,Columbidae,30
840,2,ALABAMA,55,ELAMVILLE,31.6676037,-85.6508719,2016,3160,Columbidae,40
840,2,ALABAMA,57,YOUNGTOWN,34.4236313,-87.3907904,2016,3160,Columbidae,10
840,2,ALABAMA,58,MENTONE,34.5810567,-85.565583,2016,3160,Columbidae,20
840,2,ALABAMA,59,CARROLLTON,33.2811827,-88.0092154,2016,3160,Columbidae,10
840,2,ALABAMA,60,HOLT,33.2638251,-87.4241383,2016,3160,Columbidae,2
840,2,ALABAMA,63,ROCK CHAPEL,32.4128107,-87.5381089,2016,3160,Columbidae,72
840,2,ALABAMA,72,ELKMONT,34.9292307,-86.9887629,2016,3160,Columbidae,58
840,2,ALABAMA,73,WOODVILLE,34.9895137,-86.0671689,2016,3160,Columbidae,33
840,2,ALABAMA,102,COURTLAND,34.6030578,-87.2543912,2016,3160,Columbidae,52
840,2,ALABAMA,105,BROOKSVILLE,34.2126918,-86.4734413,2016,3160,Columbidae,33
840,2,ALABAMA,109,LAKEVIEW,34.3086241,-85.9323092,2016,3160,Columbidae,25
840,2,ALABAMA,111,CHOCCOLOCCO,33.6296357,-85.7466579,2016,3160,Columbidae,18
840,2,ALABAMA,141,ALABAMA PT 2,30.2816323,-87.5183917,2016,3160,Columbidae,77
840,2,ALABAMA,156,KYMULGA,33.2905307,-86.3312989,2016,3160,Columbidae,18
840,2,ALABAMA,162,Borden Springs 2,33.9413322,-85.450491,2016,3160,Columbidae,19
840,2,ALABAMA,201,VINA,34.2884067,-88.0675579,2016,3160,Columbidae,23
840,2,ALABAMA,204,STEVENSON,34.7575557,-85.8594579,2016,3160,Columbidae,17
840,2,ALABAMA,205,VERNON,33.6853138,-88.1671198,2016,3160,Columbidae,15
840,2,ALABAMA,208,TALLADEGA,33.3180161,-86.1573541,2016,3160,Columbidae,34
840,2,ALABAMA,209,WEDOWEE,33.1844368,-85.464604,2016,3160,Columbidae,25
840,2,ALABAMA,210,GASTONBURG,32.1930088,-87.3792753,2016,3160,Columbidae,40
840,2,ALABAMA,211,AUTAUGAVILLE,32.4860839,-86.5697685,2016,3160,Columbidae,3
840,2,ALABAMA,212,SEALE,32.5033347,-85.2532189,2016,3160,Columbidae,14
840,2,ALABAMA,213,CITRONELLE,31.1365731,-88.2207774,2016,3160,Columbidae,18
840,2,ALABAMA,215,HELICON,31.9052647,-86.1853409,2016,3160,Columbidae,10
840,2,ALABAMA,216,EUFAULA,31.7296264,-85.2558091,2016,3160,Columbidae,48
840,2,ALABAMA,218,BAY MINETTE,30.803493,-87.6374375,2016,3160,Columbidae,5
124,4,Alberta,1,SEVEN PERSON,49.93222,-110.84452,2016,3160,Columbidae,12
124,4,Alberta,2,BOW ISLAND,49.87324,-111.4102,2016,3160,Columbidae,34
124,4,Alberta,3,MILK RIVER,49.08995,-112.39699,2016,3160,Columbidae,4
124,4,Alberta,4,FORT MACLEOD,49.81509,-113.56982,2016,3160,Columbidae,2
124,4,Alberta,6,BINDLOSS,50.74668,-110.25869,2016,3160,Columbidae,16
124,4,Alberta,9,BUFFALO HILL,50.60147,-113.02852,2016,3160,Columbidae,3
124,4,Alberta,11,CEREAL,51.00887,-110.7956,2016,3160,Columbidae,7
124,4,Alberta,13,ROWLEY,51.77818,-112.64694,2016,3160,Columbidae,2
124,4,Alberta,20,HALKIRK,52.17208,-112.33861,2016,3160,Columbidae,3
124,4,Alberta,22,RAVEN,52.02799,-114.47782,2016,3160,Columbidae,11
124,4,Alberta,26,DERWENT,53.49666,-110.86644,2016,3160,Columbidae,2
124,4,Alberta,28,LINDBROOK,53.33769,-112.78208,2016,3160,Columbidae,2
124,4,Alberta,101,MANYBERRIES,49.26127,-110.69079,2016,3160,Columbidae,4
124,4,Alberta,107,WARDLOW,50.92139,-111.11275,2016,3160,Columbidae,2
124,4,Alberta,109,MAZEPPA,50.42635,-113.82728,2016,3160,Columbidae,7
124,4,Alberta,111,ESTHER,51.44533,-110.38028,2016,3160,Columbidae,8
124,4,Alberta,112,HEMARUKA,51.57551,-111.20079,2016,3160,Columbidae,6
124,4,Alberta,113,DOWLING LAKE,51.95441,-112.13115,2016,3160,Columbidae,5
124,4,Alberta,114,SHEEP COULEE,51.56148,-113.89621,2016,3160,Columbidae,3
124,4,Alberta,115,DIDSBURY,51.54794,-114.21268,2016,3160,Columbidae,11
124,4,Alberta,136,BEAVERDAM,54.18052,-110.30494,2016,3160,Columbidae,1
124,4,Alberta,203,KIPP COULEE,49.38423,-112.65106,2016,3160,Columbidae,9
124,4,Alberta,204,TWIN BUTTE,49.26174,-113.65683,2016,3160,Columbidae,8
124,4,Alberta,208,ENCHANT,50.16448,-112.31428,2016,3160,Columbidae,9
124,4,Alberta,209,ENSIGN,50.48464,-113.39021,2016,3160,Columbidae,5
124,4,Alberta,210,LONGVIEW,50.51364,-114.2469,2016,3160,Columbidae,3
124,4,Alberta,211,ACADIA VALLY,51.35788,-110.19278,2016,3160,Columbidae,1
124,4,Alberta,212,SPONDIN,51.76553,-111.51697,2016,3160,Columbidae,2
124,4,Alberta,214,KATHYRN,51.4154,-113.7321,2016,3160,Columbidae,8
124,4,Alberta,215,GHOST LAKE,51.21046,-114.7631,2016,3160,Columbidae,2
124,4,Alberta,227,LAKE ELIZA,53.77624,-111.24257,2016,3160,Columbidae,1
124,4,Alberta,229,CALMAR,53.3377,-113.85339,2016,3160,Columbidae,1
124,4,Alberta,302,LEGEND,49.75642,-111.51741,2016,3160,Columbidae,20
124,4,Alberta,304,SUMMERVIEW,49.74948,-113.78431,2016,3160,Columbidae,3
124,4,Alberta,306,Roseglen,50.55749,-110.32547,2016,3160,Columbidae,4
124,4,Alberta,307,STEVEVILLE,50.93578,-111.86568,2016,3160,Columbidae,11
124,4,Alberta,309,CLEAR LAKE,50.01932,-113.39054,2016,3160,Columbidae,19
124,4,Alberta,310,CHAIN LAKES,50.27017,-114.20751,2016,3160,Columbidae,1
124,4,Alberta,311,CHINOOK,51.44452,-110.91913,2016,3160,Columbidae,6
124,4,Alberta,312,OAKLAND LAKE,51.41613,-111.47615,2016,3160,Columbidae,1
124,4,Alberta,313,DOROTHY,51.32885,-112.04431,2016,3160,Columbidae,3
124,4,Alberta,315,LOCHEND LAKE,51.32922,-114.25969,2016,3160,Columbidae,3
124,4,Alberta,404,TROUT CREEK,49.875772,-114.079114,2016,3160,Columbidae,1
124,4,Alberta,407,Lake Newell,50.56388,-111.84916,2016,3160,Columbidae,6
124,4,Alberta,412,Blood Indian Resevoi,51.27059,-111.19086,2016,3160,Columbidae,1
124,4,Alberta,501,Rolling Hills,50.08913,-111.56814,2016,3160,Columbidae,9
124,4,Alberta,508,BASSANO,50.83397,-112.45127,2016,3160,Columbidae,20
124,4,Alberta,511,Buffalo,50.765188,-110.673829,2016,3160,Columbidae,9
124,4,Alberta,512,Onefour,49.10149,-110.56255,2016,3160,Columbidae,10
124,4,Alberta,608,New Majorville,50.60144,-112.99408,2016,3160,Columbidae,10
124,4,Alberta,928,ELK ISLAND,53.71625,-112.81534,2016,3160,Columbidae,3
840,6,ARIZONA,9,FLAGSTAFF,35.3950617,-111.5777809,2016,3160,Columbidae,3
840,6,ARIZONA,12,OATMAN,34.9859877,-114.4831159,2016,3160,Columbidae,8
840,6,ARIZONA,13,WIKIEUP,34.7270747,-113.9188229,2016,3160,Columbidae,4
840,6,ARIZONA,14,PRESCOTT,34.6437087,-112.4327389,2016,3160,Columbidae,32
840,6,ARIZONA,20,NEW RIVER,33.7034749,-112.2723363,2016,3160,Columbidae,53
840,6,ARIZONA,24,LAGUNA,32.8332815,-114.3988546,2016,3160,Columbidae,72
840,6,ARIZONA,25,DATELAND,32.9285617,-113.5413359,2016,3160,Columbidae,157
840,6,ARIZONA,28,POMERENE,32.0343407,-110.3031159,2016,3160,Columbidae,37
840,6,ARIZONA,29,SAN SIMON,32.4996877,-109.3368449,2016,3160,Columbidae,11
840,6,ARIZONA,32,PATAGONIA,31.5175977,-110.7949529,2016,3160,Columbidae,31
840,6,ARIZONA,51,TOROWEAP,36.2863797,-113.0649869,2016,3160,Columbidae,26
840,6,ARIZONA,56,RIVIERA,35.1226722,-114.582156,2016,3160,Columbidae,5
840,6,ARIZONA,57,ANTARES,35.4272901,-113.8087941,2016,3160,Columbidae,2
840,6,ARIZONA,58,WILLIAMS,35.0556327,-112.2188339,2016,3160,Columbidae,2
840,6,ARIZONA,59,MAINE,35.1634107,-111.9475859,2016,3160,Columbidae,2
840,6,ARIZONA,63,ALAMO RES.,34.2318174,-113.5975476,2016,3160,Columbidae,16
840,6,ARIZONA,65,TONTO VILL.,34.3566847,-111.1008299,2016,3160,Columbidae,19
840,6,ARIZONA,66,FOREST LAKES,34.7,-110.7666667,2016,3160,Columbidae,9
840,6,ARIZONA,68,CIBOLA LAKE,33.2314477,-114.668276,2016,3160,Columbidae,35
840,6,ARIZONA,69,GILA BEND,33.2869987,-112.9375459,2016,3160,Columbidae,16
840,6,ARIZONA,71,BARTLETT RES,33.8177037,-111.6398389,2016,3160,Columbidae,11
840,6,ARIZONA,74,ARABY,32.8548017,-114.4452209,2016,3160,Columbidae,92
840,6,ARIZONA,78,REDINGTON,32.5434377,-110.5053099,2016,3160,Columbidae,42
840,6,ARIZONA,80,CABEZA PRIET,32.4009815,-112.9321083,2016,3160,Columbidae,24
840,6,ARIZONA,81,AMADO,31.7120327,-111.0671459,2016,3160,Columbidae,24
840,6,ARIZONA,82,SAHUARITA,31.9576267,-110.9446259,2016,3160,Columbidae,4
840,6,ARIZONA,83,MCNEAL,31.6464055,-109.4732045,2016,3160,Columbidae,33
840,6,ARIZONA,103,KAIBITO,36.6095467,-111.0768659,2016,3160,Columbidae,1
840,6,ARIZONA,107,PEACH SPRING,35.5541565,-113.3760172,2016,3160,Columbidae,2
840,6,ARIZONA,108,SELIGMAN,35.2307957,-112.5859679,2016,3160,Columbidae,17
840,6,ARIZONA,115,HAPPY JACK,34.8379964,-111.4382855,2016,3160,Columbidae,11
840,6,ARIZONA,121,CASA GRANDE,33.0385437,-111.3789069,2016,3160,Columbidae,23
840,6,ARIZONA,122,CARR MTN,33.5656117,-110.9464649,2016,3160,Columbidae,8
840,6,ARIZONA,123,SPRUCEDALE,33.6103817,-109.1063079,2016,3160,Columbidae,6
840,6,ARIZONA,126,Ajo 2,32.4655,-112.86988,2016,3160,Columbidae,37
840,6,ARIZONA,127,CACTUS FOREST,32.9583127,-111.3334729,2016,3160,Columbidae,126
840,6,ARIZONA,130,ORGAN PIPE,31.9571917,-112.7999879,2016,3160,Columbidae,14
840,6,ARIZONA,133,PORTAL,31.9825267,-109.2013399,2016,3160,Columbidae,17
840,6,ARIZONA,170,PALO VERDE 2,33.3339864,-112.677217,2016,3160,Columbidae,89
840,6,ARIZONA,172,CUTTER 2,33.178809,-110.215069,2016,3160,Columbidae,59
840,6,ARIZONA,176,BATES WELL,32.3559327,-112.8270799,2016,3160,Columbidae,10
840,6,ARIZONA,177,RED ROCK 2,32.57312,-111.329123,2016,3160,Columbidae,56
840,6,ARIZONA,206,WILLOW BEACH 2,35.8663187,-114.6620259,2016,3160,Columbidae,9
840,6,ARIZONA,219,HOPE 2,33.9225847,-113.82479,2016,3160,Columbidae,43
840,7,ARKANSAS,2,EUDORA,33.1683737,-91.3322519,2016,3160,Columbidae,105
840,7,ARKANSAS,4,LOCUST BAYOU,33.5907857,-92.6974039,2016,3160,Columbidae,6
840,7,ARKANSAS,5,STAMPS,33.3755757,-93.4706879,2016,3160,Columbidae,24
840,7,ARKANSAS,7,ASHDOWN,33.6969877,-94.1229479,2016,3160,Columbidae,30
840,7,ARKANSAS,8,HUGHES,34.9269397,-90.5065699,2016,3160,Columbidae,52
840,7,ARKANSAS,10,SOUTH BEND,34.0487397,-91.4995419,2016,3160,Columbidae,38
840,7,ARKANSAS,13,HOLLYWOOD,34.0344927,-93.2513959,2016,3160,Columbidae,5
840,7,ARKANSAS,15,WALDRON,34.9704407,-94.0440279,2016,3160,Columbidae,7
840,7,ARKANSAS,19,SAFFELL,35.9114603,-91.3426352,2016,3160,Columbidae,48
840,7,ARKANSAS,20,RUPERT,35.6330837,-92.7182699,2016,3160,Columbidae,6
840,7,ARKANSAS,22,COAL HILL,35.4263985,-93.6640897,2016,3160,Columbidae,13
840,7,ARKANSAS,23,LURTON,35.7806777,-93.0696409,2016,3160,Columbidae,6
840,7,ARKANSAS,24,MASSARD,35.3514159,-94.3318236,2016,3160,Columbidae,7
840,7,ARKANSAS,26,ZION,36.0989147,-91.7354059,2016,3160,Columbidae,21
840,7,ARKANSAS,27,FULTON,36.4061087,-92.1148009,2016,3160,Columbidae,16
840,7,ARKANSAS,28,COMPTON,36.1206137,-93.2802279,2016,3160,Columbidae,5
840,7,ARKANSAS,31,Farwell,36.394077,-93.472462,2016,3160,Columbidae,29
840,7,ARKANSAS,35,Dell,35.901224,-90.000225,2016,3160,Columbidae,175
840,7,ARKANSAS,36,Hickory Ridge,35.396663,-90.966633,2016,3160,Columbidae,71
840,7,ARKANSAS,37,Russell,35.373736,-91.658032,2016,3160,Columbidae,47
840,7,ARKANSAS,38,Marshall,35.939336,-92.442323,2016,3160,Columbidae,20
840,7,ARKANSAS,39,Havana,35.075027,-93.68179,2016,3160,Columbidae,19
840,7,ARKANSAS,41,Sims,34.65949,-93.689266,2016,3160,Columbidae,7
840,7,ARKANSAS,42,England,34.559183,-92.001796,2016,3160,Columbidae,51
840,7,ARKANSAS,43,Gillett,34.13829,-91.573969,2016,3160,Columbidae,47
840,7,ARKANSAS,45,Lockesburg,33.782848,-94.006856,2016,3160,Columbidae,25
840,7,ARKANSAS,47,Stephens,33.454572,-92.967494,2016,3160,Columbidae,13
840,7,ARKANSAS,48,Kelso,33.796907,-91.220963,2016,3160,Columbidae,101
840,7,ARKANSAS,49,Rudy,35.615095,-94.344402,2016,3160,Columbidae,15
840,7,ARKANSAS,109,ULM,34.7008083,-91.7077371,2016,3160,Columbidae,44
840,7,ARKANSAS,111,NANCE,34.7023815,-92.8007333,2016,3160,Columbidae,17
840,7,ARKANSAS,112,Poyen 2,34.35,-92.633333,2016,3160,Columbidae,14
840,7,ARKANSAS,114,DRY FORK,34.8282537,-93.2368089,2016,3160,Columbidae,6
840,7,ARKANSAS,117,WILSON,35.5182227,-90.2867129,2016,3160,Columbidae,32
840,7,ARKANSAS,118,AUGUSTA 2,35.3146835,-91.3577331,2016,3160,Columbidae,78
840,7,ARKANSAS,900,OZARK NF,35.6440029,-93.2948547,2016,3160,Columbidae,2
840,7,ARKANSAS,901,MAGAZINE MTN,35.1599347,-93.4248279,2016,3160,Columbidae,5
840,7,ARKANSAS,902,BOSTON MTN.,35.6923427,-93.8210314,2016,3160,Columbidae,2
840,7,ARKANSAS,904,CROWLEYS RIDGE,34.7364157,-90.684515,2016,3160,Columbidae,36
124,11,British Columbia,19,MABEL LAKE,50.44063,-118.74332,2016,3160,Columbidae,12
124,11,British Columbia,45,WILLIAMS LK,52.14952,-122.06768,2016,3160,Columbidae,2
124,11,British Columbia,46,ALEXIS CREEK,52.2551,-123.52471,2016,3160,Columbidae,2
124,11,British Columbia,208,SUMMERLAND,49.59762,-119.72963,2016,3160,Columbidae,5
124,11,British Columbia,220,LAVINGTON,50.26615,-119.08702,2016,3160,Columbidae,12
124,11,British Columbia,222,PAVILION,50.88093,-121.82873,2016,3160,Columbidae,1
124,11,British Columbia,235,RISKE CREEK,51.95592,-122.40933,2016,3160,Columbidae,2
124,11,British Columbia,304,Premier Lake,49.72421,-115.79342,2016,3160,Columbidae,1
124,11,British Columbia,420,CANOE POINT,50.81583,-119.08629,2016,3160,Columbidae,7
124,11,British Columbia,422,HAT CREEK,50.78927,-121.61208,2016,3160,Columbidae,1
124,11,British Columbia,608,PARK RILL,49.25746,-119.5261,2016,3160,Columbidae,11
124,11,British Columbia,900,SYRINGA CR,49.37134,-117.94334,2016,3160,Columbidae,1
840,14,CALIFORNIA,1,HORSE CREEK,41.8223332,-123.0047055,2016,3160,Columbidae,10
840,14,CALIFORNIA,3,NUBIEBER,41.1014068,-121.2571315,2016,3160,Columbidae,13
840,14,CALIFORNIA,5,HONEYDEW,40.2431947,-124.1233439,2016,3160,Columbidae,9
840,14,CALIFORNIA,6,HOLMES,40.4150917,-123.9615249,2016,3160,Columbidae,6
840,14,CALIFORNIA,7,RED BLUFF,40.3520163,-122.3059647,2016,3160,Columbidae,30
840,14,CALIFORNIA,9,EAGLE LAKE,40.5758997,-120.6982799,2016,3160,Columbidae,8
840,14,CALIFORNIA,11,HULLVILLE,39.5232837,-122.9409709,2016,3160,Columbidae,2
840,14,CALIFORNIA,21,HUGHSON,37.5947824,-120.860951,2016,3160,Columbidae,39
840,14,CALIFORNIA,22,BASS LAKE,37.3670857,-119.6302109,2016,3160,Columbidae,10
840,14,CALIFORNIA,32,PARKFIELD,35.8086777,-120.5305939,2016,3160,Columbidae,118
840,14,CALIFORNIA,33,BAKERSFIELD,35.1800607,-119.1639019,2016,3160,Columbidae,83
840,14,CALIFORNIA,47,OAK GROVE,33.3988807,-116.8011859,2016,3160,Columbidae,18
840,14,CALIFORNIA,49,PALO VERDE,33.3339864,-112.677217,2016,3160,Columbidae,100
840,14,CALIFORNIA,51,ANZA BORREGO,32.903954,-116.23272,2016,3160,Columbidae,11
840,14,CALIFORNIA,54,ORANGE COVE,36.6315997,-119.3047559,2016,3160,Columbidae,53
840,14,CALIFORNIA,58,EUREKA VAL,37.2267497,-117.7611699,2016,3160,Columbidae,14
840,14,CALIFORNIA,59,INYOKERN,35.6076917,-117.800197,2016,3160,Columbidae,17
840,14,CALIFORNIA,78,JOHNSVILLE,39.7846537,-120.6326679,2016,3160,Columbidae,2
840,14,CALIFORNIA,79,COHASSET,39.9935292,-121.704424,2016,3160,Columbidae,22
840,14,CALIFORNIA,82,WOODFORDS,38.7754607,-119.8237379,2016,3160,Columbidae,3
840,14,CALIFORNIA,84,BENTON,37.8002217,-118.5296169,2016,3160,Columbidae,17
840,14,CALIFORNIA,89,NILAND,33.2200507,-115.4847789,2016,3160,Columbidae,38
840,14,CALIFORNIA,96,BODIE,38.1752167,-119.1943049,2016,3160,Columbidae,8
840,14,CALIFORNIA,98,FOLSOM,38.7202247,-121.0356899,2016,3160,Columbidae,28
840,14,CALIFORNIA,106,MESA GRANDE,33.1990869,-116.7862853,2016,3160,Columbidae,11
840,14,CALIFORNIA,108,CARMEL VAL,36.4530827,-121.6956939,2016,3160,Columbidae,19
840,14,CALIFORNIA,112,PEARBLOSSOM,34.5208799,-117.9406162,2016,3160,Columbidae,6
840,14,CALIFORNIA,118,LOCKWOOD VAL,34.7383427,-119.0450209,2016,3160,Columbidae,5
840,14,CALIFORNIA,122,CUYAMACA PK,32.9845324,-116.6771527,2016,3160,Columbidae,14
840,14,CALIFORNIA,127,SANGER,36.6992615,-119.5118359,2016,3160,Columbidae,78
840,14,CALIFORNIA,128,KELSO VALLEY,35.5494581,-118.2071003,2016,3160,Columbidae,27
840,14,CALIFORNIA,129,MT BALDY,34.1748887,-117.6766129,2016,3160,Columbidae,9
840,14,CALIFORNIA,130,GREEN VALLEY,34.2452557,-117.0639579,2016,3160,Columbidae,10
840,14,CALIFORNIA,132,KINGS CANYON,36.8189424,-118.9088976,2016,3160,Columbidae,12
840,14,CALIFORNIA,133,ELIZABETH LK,34.6685951,-118.3953543,2016,3160,Columbidae,7
840,14,CALIFORNIA,136,LAKE CACHUMA,34.6739607,-119.6685329,2016,3160,Columbidae,27
840,14,CALIFORNIA,137,JACUMBA,32.6119997,-116.2002339,2016,3160,Columbidae,6
840,14,CALIFORNIA,138,CRESTON,49.07317,-116.52268,2016,3160,Columbidae,87
840,14,CALIFORNIA,139,GREENWATER V,36.0509851,-116.5004177,2016,3160,Columbidae,11
840,14,CALIFORNIA,147,ARVIN,35.2233697,-118.8782429,2016,3160,Columbidae,45
840,14,CALIFORNIA,151,LIKELY,41.2351468,-120.3368295,2016,3160,Columbidae,4
840,14,CALIFORNIA,153,GOLD HILL,38.7687607,-120.9253159,2016,3160,Columbidae,27
840,14,CALIFORNIA,154,CROWLEY LAKE,37.6375765,-118.6550657,2016,3160,Columbidae,9
840,14,CALIFORNIA,155,WESTLEY,37.5141365,-121.1597352,2016,3160,Columbidae,38
840,14,CALIFORNIA,156,TUOLUMNE GROVE,37.7472667,-119.8035199,2016,3160,Columbidae,7
840,14,CALIFORNIA,158,SATTLEY,39.6153759,-120.4258218,2016,3160,Columbidae,2
840,14,CALIFORNIA,160,LONGVALE,39.5664857,-123.3982919,2016,3160,Columbidae,11
840,14,CALIFORNIA,161,TEHAMA,40.3357087,-121.9157259,2016,3160,Columbidae,9
840,14,CALIFORNIA,162,HONEY LAKE,40.4932903,-120.1080006,2016,3160,Columbidae,17
840,14,CALIFORNIA,165,DAVIS CREEK,41.7332787,-120.3753129,2016,3160,Columbidae,6
840,14,CALIFORNIA,166,DORRIS,41.9998861,-121.8916067,2016,3160,Columbidae,30
840,14,CALIFORNIA,168,MACDOEL,41.8224004,-122.0111142,2016,3160,Columbidae,61
840,14,CALIFORNIA,172,MORAGA,37.8183531,-122.1464708,2016,3160,Columbidae,16
840,14,CALIFORNIA,173,LOCKWOOD,35.9222607,-121.0644229,2016,3160,Columbidae,29
840,14,CALIFORNIA,175,MT SHASTA,41.4000979,-122.0499734,2016,3160,Columbidae,3
840,14,CALIFORNIA,176,CLEAR LK RES,41.8190067,-121.0692617,2016,3160,Columbidae,22
840,14,CALIFORNIA,177,CEDARVILLE,41.5295757,-120.1718519,2016,3160,Columbidae,16
840,14,CALIFORNIA,181,GENESEE,40.2017613,-120.623502,2016,3160,Columbidae,8
840,14,CALIFORNIA,182,LAYTONVILLE,39.6878368,-123.484892,2016,3160,Columbidae,8
840,14,CALIFORNIA,183,BARTLETT SPS,39.1844218,-122.7090796,2016,3160,Columbidae,11
840,14,CALIFORNIA,186,MARK WEST,38.5498734,-122.719303,2016,3160,Columbidae,8
840,14,CALIFORNIA,189,COYOTE,37.2521703,-121.6774341,2016,3160,Columbidae,28
840,14,CALIFORNIA,190,COPPEROPOLIS,37.9834939,-120.6452578,2016,3160,Columbidae,16
840,14,CALIFORNIA,191,ONEALS,37.1201217,-119.7013699,2016,3160,Columbidae,40
840,14,CALIFORNIA,192,DEEP SPRINGS,37.4158007,-118.0043109,2016,3160,Columbidae,1
840,14,CALIFORNIA,194,WATERMAN GAP,37.2115267,-122.1565019,2016,3160,Columbidae,4
840,14,CALIFORNIA,195,GREENFIELD,36.257393,-121.4234494,2016,3160,Columbidae,24
840,14,CALIFORNIA,198,YREKA,41.7401687,-122.6334149,2016,3160,Columbidae,38
840,14,CALIFORNIA,201,HAT CREEK,50.78927,-121.61208,2016,3160,Columbidae,7
840,14,CALIFORNIA,220,JOFEGAN,33.3068648,-117.342142,2016,3160,Columbidae,26
840,14,CALIFORNIA,221,CLEVELAND NF,32.92408,-116.48047,2016,3160,Columbidae,12
